source,target,importance
EIF2B1,EIF2B1,0.99999595
EIF2B2,EIF2B2,1.0
EIF2B3,EIF2B3,1.0
EIF2B4,EIF2B4,1.0
EIF2B5,EIF2B5,1.0
EIF2D,EIF2D,1.0
EIF2S1,EIF2S1,0.9999876
EIF2S2,EIF2S2,1.0
EIF2S3,EIF2S3,0.9999846
EIF3A,EIF3A,0.99998635
EIF3B,EIF3B,0.99999404
EIF3C,EIF3C,1.0
EIF3CL,EIF3CL,1.0
EIF3D,EIF3D,1.0
EIF3E,EIF3E,1.0
EIF3F,EIF3F,1.0
EIF3G,EIF3G,1.0
EIF3H,EIF3H,1.0
EIF3I,EIF3I,0.99999887
EIF3J,EIF3J,1.0
EIF3K,EIF3K,0.99999887
EIF3L,EIF3L,1.0
EIF3M,EIF3M,1.0
EIF4A1,EIF4A1,1.0
EIF4A2,EIF4A2,0.99999547
EIF4A3,EIF4A3,0.99999356
EIF4B,EIF4B,0.999992
EIF4E,EIF4E,1.0
EIF4E2,EIF4E2,0.9999982
EIF4EBP1,EIF4EBP1,0.9999981
EIF4EBP2,EIF4EBP2,1.0
EIF4ENIF1,EIF4ENIF1,1.0
EIF4G1,EIF4G1,1.0
EIF4G2,EIF4G2,0.9999947
EIF4G3,EIF4G3,1.0
EIF4H,EIF4H,1.0
EIF5,EIF5,0.99999875
EIF5A,EIF5A,1.0
EIF5A2,EIF5A2,0.9999674
EIF5AL1,EIF5AL1,0.99998325
EIF5B,EIF5B,0.99999666
EIF6,EIF6,0.99999815
ELAC1,ELAC1,1.0
ELAC2,ELAC2,1.0
ELAVL1,ELAVL1,0.9999904
ELAVL2,ELAVL2,1.0
ELF1,ELF1,0.9999993
ELF2,ELF2,1.0
ELF4,ELF4,1.0
ELFN1,ELFN1,1.0
ELK1,ELK1,1.0
ELK3,ELK3,0.9999883
ELK4,ELK4,1.0
ELL,ELL,1.0
ELL2,ELL2,0.99995124
ELMO2,ELMO2,1.0
ELMO3,ELMO3,0.9999585
ELMOD2,ELMOD2,0.99996495
ELMOD3,ELMOD3,1.0
ELOA,ELOA,1.0
ELOB,ELOB,0.99999994
ELOC,ELOC,0.9999972
ELOF1,ELOF1,0.9999933
ELOVL1,ELOVL1,0.99999803
ELOVL2,ELOVL2,1.0
ELOVL3,ELOVL3,1.0
ELOVL4,ELOVL4,1.0
ELOVL5,ELOVL5,0.99998814
ELOVL6,ELOVL6,0.99999934
ELOVL7,ELOVL7,1.0
ELP2,ELP2,1.0
ELP3,ELP3,1.0
ELP4,ELP4,1.0
ELP5,ELP5,0.9999659
ELP6,ELP6,0.9999981
EMC1,EMC1,1.0
EMC10,EMC10,0.99998546
EMC2,EMC2,0.9999871
EMC3,EMC3,0.99998796
EMC4,EMC4,0.99999714
EMC6,EMC6,0.9999949
EMC7,EMC7,1.0
EMC8,EMC8,1.0
EMC9,EMC9,0.99997467
EMD,EMD,0.9999927
EME1,EME1,1.0
EME2,EME2,1.0
EMG1,EMG1,0.9999913
EMID1,EMID1,1.0
EMILIN1,EMILIN1,1.0
EMILIN2,EMILIN2,1.0
EML2,EML2,1.0
EML3,EML3,1.0
EML4,EML4,0.99996996
EML5,EML5,1.0
EMP2,EMP2,0.9999683
EMP3,EMP3,0.99999803
EMSY,EMSY,1.0
EMX1,EMX1,0.99997276
EN2,EN2,1.0
ENAH,ENAH,0.9999669
ENDOD1,ENDOD1,0.9999786
ENDOG,ENDOG,0.9999939
ENDOV,ENDOV,0.999985
ENG,ENG,1.0
ENGASE,ENGASE,1.0
ENHO,ENHO,0.9999999
ENKD1,ENKD1,0.99997425
ENKUR,ENKUR,0.99996096
ENO1,ENO1,1.0
ENO2,ENO2,0.99998504
ENO3,ENO3,0.99997544
ENOPH1,ENOPH1,1.0
ENOSF1,ENOSF1,1.0
ENOX2,ENOX2,1.0
ENSA,ENSA,1.0
ENTPD1,ENTPD1,1.0
ENTPD4,ENTPD4,1.0
ENTPD5,ENTPD5,1.0
ENTPD6,ENTPD6,0.9999895
ENTPD7,ENTPD7,1.0
ENY2,ENY2,1.0
EOGT,EOGT,1.0
EP300,EP300,1.0
EP400,EP400,1.0
EPAS1,EPAS1,0.999999
EPB41,EPB41,1.0
EPB41L1,EPB41L1,0.99999046
EPB41L2,EPB41L2,0.9999763
EPB41L4A,EPB41L4A,0.9999616
EPB41L5,EPB41L5,1.0
EPB42,EPB42,1.0
EPC1,EPC1,1.0
EPC2,EPC2,0.9999903
EPCAM,EPCAM,0.9999913
EPG5,EPG5,1.0
EPHB4,EPHB4,0.9999999
EPHB6,EPHB6,1.0
EPHX1,EPHX1,1.0
EPHX2,EPHX2,0.9999739
EPM2A,EPM2A,1.0
EPM2AIP1,EPM2AIP1,1.0
EPN1,EPN1,0.99997544
EPN2,EPN2,1.0
EPO,EPO,0.9999672
EPOR,EPOR,1.0
EPPK1,EPPK1,1.0
EPS15,EPS15,1.0
EPS15L1,EPS15L1,1.0
GAL3ST1,EPS8,0.4390183
EPS8,EPS8,1.0
EPS8L1,EPS8L1,0.99995893
EPS8L2,EPS8L2,0.9999996
EPSTI1,EPSTI1,0.99997103
ERAL1,ERAL1,0.9999883
ERAP1,ERAP1,0.999965
TNFSF14,ERAP2,0.4802271
ERAP2,ERAP2,0.9999581
ERAS,ERAS,1.0
ERBB2,ERBB2,0.9999437
ERBB3,ERBB3,0.99999046
ERBIN,ERBIN,0.99997854
ERC1,ERC1,1.0
ERCC1,ERCC1,1.0
ERCC2,ERCC2,0.9999984
ERCC3,ERCC3,1.0
ERCC4,ERCC4,0.9999785
ERCC5,ERCC5,0.9999745
ERCC6,ERCC6,0.9999364
ERCC6L,ERCC6L,1.0
ERCC6L2,ERCC6L2,0.9999855
ERCC8,ERCC8,1.0
ERF,ERF,1.0
ERFE,ERFE,1.0
ERGIC1,ERGIC1,0.9999691
ERGIC2,ERGIC2,1.0
ERGIC3,ERGIC3,0.99999136
ERH,ERH,1.0
ERI1,ERI1,1.0
ERI2,ERI2,0.999995
ERI3,ERI3,1.0
ERICH1,ERICH1,0.99999505
ERICH2,ERICH2,0.9999807
ERLEC1,ERLEC1,0.99996895
ERLIN1,ERLIN1,1.0
ERLIN2,ERLIN2,1.0
ERMAP,ERMAP,1.0
ERMARD,ERMARD,0.99999905
ERMP1,ERMP1,1.0
ERN1,ERN1,1.0
ERO1A,ERO1A,1.0
ERO1B,ERO1B,1.0
ERP29,ERP29,1.0
ERP44,ERP44,1.0
ERRFI1,ERRFI1,1.0
ERV3-1,ERV3-1,1.0
ESAM,ESAM,0.9999959
ESCO1,ESCO1,1.0
ESCO2,ESCO2,0.99997133
ESD,ESD,1.0
ESF1,ESF1,0.9999918
ESPL1,ESPL1,0.9999546
ESPN,ESPN,0.99997795
ESPNL,ESPNL,0.9999605
ESRRA,ESRRA,0.9999968
ESYT1,ESYT1,0.9999971
ESYT2,ESYT2,1.0
ETAA1,ETAA1,1.0
ETF1,ETF1,0.9999914
ETFA,ETFA,0.99999547
ETFB,ETFB,0.99999964
ETFBKMT,ETFBKMT,0.9999998
ETFDH,ETFDH,0.99999315
ETFRF1,ETFRF1,0.99999964
ETHE1,ETHE1,0.9999759
ETNK1,ETNK1,1.0
ETNK2,ETNK2,1.0
ETS2,ETS2,1.0
ETV1,ETV1,1.0
ETV2,ETV2,0.9999847
ETV3,ETV3,0.9999959
ETV4,ETV4,0.9999992
ETV5,ETV5,0.9999942
ETV6,ETV6,0.9999998
EVA1B,EVA1B,1.0
CUEDC1,EVI2A,0.40429318
SP6,EVI2A,0.40827093
OPTN,EVI2A,0.4148574
TCP11L2,EVI2A,0.42139268
PLA2G4C,EVI2A,0.48192206
MUC12,EVI2A,0.48652562
OLFM2,EVI2A,0.53032136
KLHDC8A,EVI2A,0.54847306
CXCL16,EVI2A,0.62523305
EVI2A,EVI2A,1.0
EVI2B,EVI2B,1.0
EVI5,EVI5,1.0
EVI5L,EVI5L,1.0
EVL,EVL,1.0
EWSR1,EWSR1,1.0
EXD2,EXD2,1.0
EXD3,EXD3,1.0
EXO1,EXO1,1.0
EXO5,EXO5,1.0
EXOC1,EXOC1,0.999981
EXOC2,EXOC2,1.0
EXOC3,EXOC3,0.99999714
EXOC3L2,EXOC3L2,1.0
EXOC3L4,EXOC3L4,0.99997765
EXOC4,EXOC4,0.9999691
EXOC5,EXOC5,1.0
EXOC6,EXOC6,0.9999785
EXOC6B,EXOC6B,1.0
EXOC7,EXOC7,1.0
EXOC8,EXOC8,1.0
EXOG,EXOG,0.9999902
EXOSC1,EXOSC1,0.99998784
EXOSC10,EXOSC10,1.0
EXOSC2,EXOSC2,1.0
EXOSC3,EXOSC3,1.0
EXOSC4,EXOSC4,0.9999901
EXOSC5,EXOSC5,0.9999849
EXOSC6,EXOSC6,0.999987
EXOSC7,EXOSC7,1.0
EXOSC8,EXOSC8,0.999999
EXOSC9,EXOSC9,1.0
EXPH5,EXPH5,0.999973
EXT1,EXT1,1.0
EXT2,EXT2,1.0
EXTL2,EXTL2,1.0
EXTL3,EXTL3,0.9999545
EYA3,EYA3,1.0
EZH1,EZH1,0.9999833
EZH2,EZH2,1.0
EZR,EZR,0.9999873
F11R,F11R,0.99997103
F12,F12,1.0
F2R,F2R,0.9999809
F2RL1,F2RL1,1.0
F2RL3,F2RL3,0.9999895
F8,F8,1.0
FAAH,FAAH,1.0
FAAP100,FAAP100,0.99996907
FAAP20,FAAP20,0.99999785
FAAP24,FAAP24,1.0
FABP3,FABP3,0.9999587
FABP5,FABP5,1.0
FABP6,FABP6,1.0
FADD,FADD,1.0
FADS1,FADS1,1.0
FADS2,FADS2,1.0
FADS3,FADS3,0.99998355
FADS6,FADS6,1.0
FAF1,FAF1,1.0
FAF2,FAF2,0.9999932
FAH,FAH,0.99997044
FAHD1,FAHD1,0.9999886
FAHD2A,FAHD2A,1.0
FAHD2B,FAHD2B,0.99997747
FAIM,FAIM,0.99997663
FAM102A,FAM102A,0.9999658
FAM102B,FAM102B,1.0
FAM104A,FAM104A,0.9999856
FAM104B,FAM104B,1.0
FAM107B,FAM107B,1.0
FAM110A,FAM110A,0.9999699
FAM110D,FAM110D,0.99998695
TNFSF14,FAM114A1,0.40290132
FAM114A1,FAM114A1,1.0
FAM114A2,FAM114A2,1.0
FAM117A,FAM117A,0.99998295
FAM117B,FAM117B,0.9999709
FAM118A,FAM118A,0.99998444
FAM118B,FAM118B,0.9999575
FAM120A,FAM120A,0.99996895
FAM120AOS,FAM120AOS,1.0
FAM120B,FAM120B,0.9999999
FAM120C,FAM120C,1.0
FAM126A,FAM126A,0.99999416
FAM126B,FAM126B,1.0
FAM131A,FAM131A,1.0
FAM133A,FAM133A,0.9999554
FAM133B,FAM133B,1.0
FAM135A,FAM135A,0.9999973
FAM136A,FAM136A,0.9999954
FAM13A,FAM13A,0.99995744
FAM13B,FAM13B,0.9999633
FAM149B1,FAM149B1,1.0
FAM151B,FAM151B,0.9999883
FAM161A,FAM161A,0.9999731
FAM161B,FAM161B,1.0
FAM162A,FAM162A,0.99999493
FAM166B,FAM166B,1.0
C2orf81,FAM167B,0.60269225
FAM167B,FAM167B,1.0
FAM168A,FAM168A,1.0
FAM168B,FAM168B,0.99996877
FAM170B,FAM170B,1.0
FAM171A1,FAM171A1,1.0
FAM171A2,FAM171A2,0.9999926
FAM172A,FAM172A,1.0
FAM174A,FAM174A,1.0
FAM174B,FAM174B,1.0
FAM177A1,FAM177A1,1.0
FAM178B,FAM178B,1.0
FAM181B,FAM181B,0.99999887
FAM184A,FAM184A,1.0
FAM184B,FAM184B,1.0
FAM185A,FAM185A,1.0
FAM186B,FAM186B,0.9999589
FAM187B,FAM187B,1.0
FAM189B,FAM189B,0.9999919
FAM193A,FAM193A,1.0
FAM193B,FAM193B,1.0
FAM199X,FAM199X,1.0
FAM200A,FAM200A,1.0
FAM200B,FAM200B,1.0
FAM204A,FAM204A,0.99998474
FAM209A,FAM209A,1.0
FAM209B,FAM209B,0.9999938
FAM20B,FAM20B,1.0
FAM210A,FAM210A,1.0
FAM210B,FAM210B,0.9999776
FAM214A,FAM214A,0.9999285
FAM214B,FAM214B,0.9999803
FAM216A,FAM216A,0.9999709
FAM217B,FAM217B,1.0
FAM219A,FAM219A,1.0
FAM219B,FAM219B,1.0
FAM220A,FAM220A,0.999983
FAM222A,FAM222A,0.9999641
FAM222B,FAM222B,1.0
FAM227A,FAM227A,1.0
FAM227B,FAM227B,1.0
FAM228B,FAM228B,0.9999662
FAM229A,FAM229A,0.99998754
FAM229B,FAM229B,0.99999565
FAM234A,FAM234A,1.0
FAM234B,FAM234B,0.99999756
FAM24B,FAM24B,0.9999608
FAM32A,FAM32A,0.99999887
FAM3A,FAM3A,0.99995804
FAM3C,FAM3C,0.99999046
FAM43A,FAM43A,0.99995005
NACAD,FAM47E,0.4125287
FAM47E,FAM47E,1.0
FAM50A,FAM50A,0.9999747
FAM53A,FAM53A,0.99999183
FAM53B,FAM53B,1.0
FAM53C,FAM53C,0.9999579
FAM72A,FAM72A,1.0
FAM72B,FAM72B,0.9999519
FAM72C,FAM72C,1.0
FAM72D,FAM72D,1.0
FAM76A,FAM76A,1.0
FAM76B,FAM76B,1.0
FAM78A,FAM78A,0.99999976
FAM78B,FAM78B,0.99995154
FAM83A,FAM83A,1.0
FAM83D,FAM83D,0.9999774
FAM83G,FAM83G,0.9999959
FAM83H,FAM83H,0.9999851
FAM86B2,FAM86B2,1.0
FAM89A,FAM89A,0.99997926
FAM89B,FAM89B,1.0
FAM8A1,FAM8A1,0.9999756
FAM90A1,FAM90A1,1.0
FAM91A1,FAM91A1,0.9999997
FAM98A,FAM98A,1.0
FAM98B,FAM98B,1.0
FAM98C,FAM98C,1.0
FAN1,FAN1,1.0
FANCA,FANCA,1.0
FANCB,FANCB,0.9999666
FANCC,FANCC,0.9999657
FANCD2,FANCD2,1.0
FANCE,FANCE,0.9999625
FANCF,FANCF,0.99997044
FANCG,FANCG,1.0
FANCI,FANCI,1.0
FANCL,FANCL,0.9999956
FANCM,FANCM,1.0
FANK1,FANK1,0.9999805
FAR1,FAR1,1.0
FAR2,FAR2,0.99996114
FARP2,FARP2,1.0
FARS2,FARS2,1.0
FARSA,FARSA,0.99999595
FARSB,FARSB,1.0
FASN,FASN,0.9999817
FASTK,FASTK,0.99999815
FASTKD1,FASTKD1,0.99999464
FASTKD2,FASTKD2,1.0
FASTKD3,FASTKD3,1.0
FASTKD5,FASTKD5,1.0
FAU,FAU,1.0
FAXC,FAXC,1.0
FAXDC2,FAXDC2,1.0
FBF1,FBF1,0.9999564
FBL,FBL,0.9999995
FBLIM1,FBLIM1,0.9999917
FBLN2,FBLN2,0.99998426
FBN1,FBN1,0.9999773
FBRS,FBRS,0.99997383
FBRSL1,FBRSL1,1.0
FBXL12,FBXL12,0.99996436
FBXL13,FBXL13,0.9999823
FBXL15,FBXL15,1.0
FBXL16,FBXL16,1.0
FBXL17,FBXL17,0.999977
FBXL18,FBXL18,0.9999529
FBXL19,FBXL19,1.0
FBXL2,FBXL2,1.0
FBXL20,FBXL20,0.9999929
FBXL22,FBXL22,0.9999355
FBXL3,FBXL3,1.0
FBXL4,FBXL4,0.9999679
FBXL5,FBXL5,0.9999789
FBXL6,FBXL6,1.0
FBXL8,FBXL8,0.999997
FBXO10,FBXO10,0.99999624
FBXO11,FBXO11,1.0
FBXO16,FBXO16,0.9999968
FBXO17,FBXO17,1.0
FBXO2,FBXO2,1.0
FBXO21,FBXO21,0.99995345
FBXO22,FBXO22,1.0
FBXO24,FBXO24,1.0
FBXO25,FBXO25,0.99999034
FBXO27,FBXO27,1.0
FBXO28,FBXO28,1.0
FBXO3,FBXO3,1.0
FBXO30,FBXO30,0.9999693
FBXO31,FBXO31,0.9999478
FBXO32,FBXO32,1.0
FBXO33,FBXO33,1.0
FBXO34,FBXO34,1.0
FBXO36,FBXO36,0.9999874
FBXO38,FBXO38,0.99999297
FBXO4,FBXO4,0.9999753
FBXO41,FBXO41,1.0
FBXO42,FBXO42,1.0
FBXO44,FBXO44,1.0
FBXO45,FBXO45,0.9999798
FBXO46,FBXO46,1.0
FBXO48,FBXO48,0.9999946
FBXO5,FBXO5,1.0
FBXO6,FBXO6,1.0
FBXO7,FBXO7,1.0
FBXO8,FBXO8,0.99997973
FBXO9,FBXO9,0.9999998
FBXW11,FBXW11,1.0
FBXW12,FBXW12,0.99999213
FBXW2,FBXW2,1.0
FBXW4,FBXW4,0.9999754
FBXW5,FBXW5,0.99997014
FBXW7,FBXW7,1.0
FBXW8,FBXW8,0.99995005
FBXW9,FBXW9,1.0
FCER1G,FCER1G,0.99998784
FCF1,FCF1,0.99995196
TNS2,FCGR1A,0.44304335
GFY,FCGR1A,0.54385513
LAMP3,FCGR1A,0.5544022
CCL2,FCGR1A,0.55444497
AXDND1,FCGR1A,0.64966625
FCGR1A,FCGR1A,1.0
FCGR2A,FCGR2A,0.9999713
FCGRT,FCGRT,1.0
FCHO1,FCHO1,0.9999915
FCHO2,FCHO2,1.0
FCHSD1,FCHSD1,0.99999183
FCHSD2,FCHSD2,1.0
FCRLB,FCRLB,1.0
FDFT1,FDFT1,0.99999505
FDPS,FDPS,1.0
FDX1,FDX1,1.0
FDX2,FDX2,1.0
FDXACB1,FDXACB1,0.99996
FDXR,FDXR,1.0
FECH,FECH,1.0
FEM1A,FEM1A,1.0
FEM1B,FEM1B,1.0
FEM1C,FEM1C,0.99996215
FEN1,FEN1,0.99999195
FER,FER,1.0
FERMT2,FERMT2,1.0
FERMT3,FERMT3,1.0
FES,FES,0.9999811
FEV,FEV,0.99998796
FEZ1,FEZ1,1.0
FEZ2,FEZ2,1.0
FGD1,FGD1,0.99998325
ABCA5,FGD2,0.4133672
CD69,FGD2,0.4587113
IL1RL1,FGD2,0.5943886
PITPNM3,FGD2,0.6161735
CYTIP,FGD2,0.7123958
FGD2,FGD2,0.99999976
FGD3,FGD3,1.0
FGD4,FGD4,1.0
FGD6,FGD6,1.0
FGF11,FGF11,1.0
FGF12,FGF12,0.9999625
FGF13,FGF13,0.99997634
FGF18,FGF18,1.0
FGF2,FGF2,0.9999882
FGF22,FGF22,0.99996716
FGF9,FGF9,1.0
FGFBP3,FGFBP3,0.9999717
FGFR1,FGFR1,0.99997354
FGFR1OP2,FGFR1OP2,1.0
FGFR3,FGFR3,0.99997514
FGFR4,FGFR4,1.0
FGFRL1,FGFRL1,1.0
FGGY,FGGY,1.0
FH,FH,0.9999924
FHAD1,FHAD1,0.99996924
FHDC1,FHDC1,0.9999947
FHIT,FHIT,0.99996537
FHL3,FHL3,0.9999767
FHOD1,FHOD1,1.0
FIBCD1,FIBCD1,1.0
FIBP,FIBP,0.99999183
FICD,FICD,1.0
FIG4,FIG4,1.0
FIGNL1,FIGNL1,1.0
FILIP1L,FILIP1L,0.999985
FIP1L1,FIP1L1,0.99996775
FIS1,FIS1,0.9999935
FITM1,FITM1,0.99999714
FITM2,FITM2,0.9999868
FIZ1,FIZ1,1.0
FJX1,FJX1,0.99996114
FKBP11,FKBP11,0.99998134
FKBP14,FKBP14,0.99997956
FKBP15,FKBP15,1.0
FKBP1A,FKBP1A,0.99999887
FKBP1B,FKBP1B,1.0
FKBP2,FKBP2,0.9999972
FKBP3,FKBP3,1.0
FKBP4,FKBP4,0.99999326
FKBP5,FKBP5,1.0
FKBP7,FKBP7,0.9999718
FKBP8,FKBP8,1.0
FKBP9,FKBP9,0.99999005
FKBPL,FKBPL,1.0
FKRP,FKRP,0.9999714
FKTN,FKTN,1.0
FLAD1,FLAD1,0.9999974
FLCN,FLCN,1.0
FLII,FLII,1.0
FLNA,FLNA,0.9999695
FLNB,FLNB,1.0
FLNC,FLNC,0.99996084
FLOT1,FLOT1,1.0
FLOT2,FLOT2,0.9999704
FLT1,FLT1,1.0
FLT3LG,FLT3LG,1.0
FLT4,FLT4,0.9999783
FLVCR1,FLVCR1,1.0
FLVCR2,FLVCR2,1.0
FLYWCH1,FLYWCH1,1.0
FLYWCH2,FLYWCH2,0.99999976
FMC1,FMC1,1.0
FMNL1,FMNL1,1.0
FMNL2,FMNL2,0.9999899
FMNL3,FMNL3,1.0
FMO4,FMO4,0.99998474
FMO5,FMO5,1.0
FMR1,FMR1,1.0
FN3K,FN3K,0.99999714
FN3KRP,FN3KRP,1.0
FNBP1,FNBP1,0.99998045
FNBP1L,FNBP1L,0.9999711
FNBP4,FNBP4,0.9999944
FNDC10,FNDC10,0.99997056
ZC3H12B,FNDC11,0.56413066
FNDC11,FNDC11,0.9999651
FNDC3A,FNDC3A,1.0
FNDC3B,FNDC3B,1.0
FNDC4,FNDC4,1.0
FNDC5,FNDC5,1.0
FNIP1,FNIP1,0.99995095
FNIP2,FNIP2,1.0
FNTA,FNTA,1.0
FNTB,FNTB,1.0
FOCAD,FOCAD,1.0
FOLR1,FOLR1,0.99997133
FOLR2,FOLR2,0.99996185
FOS,FOS,0.9999868
FOSB,FOSB,1.0
FOSL1,FOSL1,0.99998635
FOSL2,FOSL2,0.99998814
FOXA1,FOXA1,0.99998796
FOXA3,FOXA3,0.9999595
FOXC1,FOXC1,1.0
FOXD1,FOXD1,1.0
FOXD2,FOXD2,0.99995893
FOXD3,FOXD3,1.0
FOXD4,FOXD4,0.9999307
FOXG1,FOXG1,0.9999642
FOXH1,FOXH1,0.99996763
FOXJ2,FOXJ2,0.99995774
FOXJ3,FOXJ3,1.0
FOXK1,FOXK1,1.0
FOXK2,FOXK2,0.9999652
FOXL2,FOXL2,0.99995863
FOXL2NB,FOXL2NB,0.99999493
FOXM1,FOXM1,1.0
FOXN2,FOXN2,0.99996865
FOXN3,FOXN3,0.9999905
FOXO1,FOXO1,1.0
FOXO3,FOXO3,0.9999821
FOXO4,FOXO4,1.0
FOXO6,FOXO6,1.0
FOXP1,FOXP1,0.999994
FOXP4,FOXP4,1.0
FOXR1,FOXR1,0.999985
FOXRED1,FOXRED1,1.0
FOXRED2,FOXRED2,0.9999743
FPGS,FPGS,0.999984
FPGT,FPGT,0.9999919
FRA10AC1,FRA10AC1,1.0
FRAT1,FRAT1,1.0
FRAT2,FRAT2,1.0
FRG1,FRG1,0.99998623
FRMD3,FRMD3,1.0
FRMD4A,FRMD4A,0.9999872
FRMD4B,FRMD4B,0.9999827
FRMD8,FRMD8,0.999988
FRRS1,FRRS1,1.0
FRS2,FRS2,0.99996537
FRS3,FRS3,1.0
FRYL,FRYL,1.0
FSCN1,FSCN1,1.0
FSCN3,FSCN3,0.99999785
FSD1,FSD1,1.0
FSD1L,FSD1L,0.99999774
FSD2,FSD2,0.9999513
FSIP1,FSIP1,1.0
FST,FST,1.0
FSTL3,FSTL3,0.99995965
NLRX1,FSTL5,0.41995943
FSTL5,FSTL5,0.9999637
FTCD,FTCD,1.0
FTCDNL1,FTCDNL1,0.9999958
FTL,FTH1,0.40930596
FTH1,FTH1,1.0
FTH1,FTL,0.40930596
FTL,FTL,1.0
FTO,FTO,0.99996674
FTSJ1,FTSJ1,0.9999603
FTSJ3,FTSJ3,1.0
FUBP1,FUBP1,0.9999839
FUBP3,FUBP3,1.0
FUCA1,FUCA1,1.0
FUCA2,FUCA2,0.99999917
FUNDC1,FUNDC1,1.0
FUNDC2,FUNDC2,1.0
FUOM,FUOM,0.9999983
FURIN,FURIN,0.99998164
FUS,FUS,0.9999993
FUT1,FUT1,0.9999938
FUT10,FUT10,1.0
FUT11,FUT11,1.0
FUT4,FUT4,1.0
FUT8,FUT8,0.9999965
FUZ,FUZ,1.0
FXN,FXN,0.99997544
FXR1,FXR1,1.0
FXR2,FXR2,0.99996156
FXYD1,FXYD1,1.0
FXYD5,FXYD5,1.0
FXYD7,FXYD7,1.0
FYCO1,FYCO1,1.0
FYN,FYN,0.99999547
FYTTD1,FYTTD1,0.9999641
FZD1,FZD1,1.0
FZD2,FZD2,0.9999988
FZD3,FZD3,0.99997675
FZD4,FZD4,0.9999887
FZD5,FZD5,1.0
FZD7,FZD7,0.99997574
SMIM10L2B,FZD8,0.42743033
FZD8,FZD8,1.0
FZD9,FZD9,0.9999313
FZR1,FZR1,1.0
G2E3,G2E3,0.99999976
G3BP1,G3BP1,0.99999714
G3BP2,G3BP2,0.9999793
G6PC3,G6PC3,1.0
G6PD,G6PD,1.0
GAA,GAA,0.9999768
GAB1,GAB1,1.0
GAB2,GAB2,0.9999808
GAB3,GAB3,0.9999464
GABARAP,GABARAP,0.99997324
GABARAPL1,GABARAPL1,0.9999573
GABARAPL2,GABARAPL2,0.9999991
GABBR1,GABBR1,0.99996233
GABPA,GABPA,0.9999949
GABPB1,GABPB1,0.99995744
GABPB2,GABPB2,1.0
GABRA3,GABRA3,0.99997777
GABRE,GABRE,0.9999438
GABRG2,GABRG2,1.0
GAD1,GAD1,1.0
GADD45A,GADD45A,1.0
GADD45B,GADD45B,1.0
GADD45G,GADD45G,1.0
GADD45GIP1,GADD45GIP1,1.0
GAGE1,GAGE1,0.9999313
GAGE10,GAGE10,0.99997693
GAGE12I,GAGE12I,0.99997246
GAK,GAK,1.0
GAL,GAL,1.0
EPS8,GAL3ST1,0.4390183
GAL3ST1,GAL3ST1,0.9999852
SPOCD1,GAL3ST4,0.41102454
GAL3ST4,GAL3ST4,1.0
GALC,GALC,0.999993
GALE,GALE,0.9999655
GALK1,GALK1,1.0
GALK2,GALK2,0.9999715
GALM,GALM,1.0
GALNS,GALNS,0.9999701
GALNT1,GALNT1,1.0
GALNT10,GALNT10,0.9999813
GALNT11,GALNT11,0.99996376
GALNT12,GALNT12,1.0
GALNT2,GALNT2,0.99999714
GALNT5,GALNT5,0.99998283
GALNT6,GALNT6,1.0
GALNT7,GALNT7,1.0
GALR2,GALR2,0.9999753
GALT,GALT,0.999959
GAMT,GAMT,0.99999356
GAN,GAN,0.99999803
GANAB,GANAB,0.99998605
GANC,GANC,1.0
GAPDH,GAPDH,1.0
GAPDHS,GAPDHS,1.0
GAPVD1,GAPVD1,0.9999829
GAR1,GAR1,0.9999936
GAREM2,GAREM2,0.99996823
GARNL3,GARNL3,0.9999825
GART,GART,0.9999941
GAS2L1,GAS2L1,0.99998933
RHBDF2,GAS2L3,0.4296678
ZNF780B,GAS2L3,0.4790949
EGF,GAS2L3,0.8210595
GAS2L3,GAS2L3,1.0
GAS6,GAS6,0.99998385
GAS8,GAS8,0.99997985
GATA1,GATA1,0.9999996
GATA2,GATA2,1.0
GATA3,GATA3,0.9999857
GATA6,GATA6,1.0
GATAD1,GATAD1,1.0
GATAD2A,GATAD2A,0.9999733
GATAD2B,GATAD2B,0.9999905
GATB,GATB,1.0
GATC,GATC,0.99997896
GATM,GATM,0.99997926
GBA,GBA,0.99997395
GBA2,GBA2,1.0
GBE1,GBE1,0.99998647
GBF1,GBF1,1.0
GBGT1,GBGT1,0.9999767
GBP2,GBP2,0.9999738
GBX2,GBX2,0.9999983
GCA,GCA,0.9999695
GCAT,GCAT,1.0
GCC1,GCC1,0.99997014
GCC2,GCC2,1.0
GCDH,GCDH,0.9999949
GCFC2,GCFC2,0.9999888
GCH1,GCH1,1.0
GCHFR,GCHFR,1.0
GCK,GCK,0.99995375
GCLC,GCLC,1.0
GCLM,GCLM,0.9999999
GCN1,GCN1,0.9999943
CYTIP,GCNA,0.47771877
GCNA,GCNA,1.0
GCNT2,GCNT2,1.0
GCSAML,GCSAML,0.99998593
GCSH,GCSH,1.0
GDA,GDA,0.9999752
GDAP1,GDAP1,1.0
GDAP2,GDAP2,1.0
GDE1,GDE1,1.0
GDF11,GDF11,0.9999919
GDF15,GDF15,0.9999787
GDF3,GDF3,0.9999606
GDF7,GDF7,1.0
GPR137C,GDF9,0.4444985
GDF9,GDF9,1.0
GDI1,GDI1,0.99999905
GDI2,GDI2,0.99999446
GDPD1,GDPD1,1.0
GDPD3,GDPD3,0.99996626
