source,target,importance
GAS2L3,EGF,0.81930727
EGF,EGF,1.0
C4orf32,C4orf32,1.0
RP11-73K9.2,RP11-73K9.2,1.0
LRIT3,RP11-73K9.3,0.42902994
RP11-73K9.3,RP11-73K9.3,0.9999902
TIFA,TIFA,0.9999998
C1orf234,ALPK1,0.44309768
ALPK1,ALPK1,1.0
C4orf21,C4orf21,0.9999983
LARP7,LARP7,1.0
SNHG8,SNHG8,0.9999998
METTL14,METTL14,0.9999972
USP53,USP53,0.99999225
MAD2L1,MAD2L1,1.0
ANXA5,ANXA5,0.999998
EXOSC9,EXOSC9,1.0
CCNA2,CCNA2,0.99999815
BBS12,BBS12,0.99999666
ANKRD50,ANKRD50,0.9999989
HSPA4L,HSPA4L,0.9999919
LARP1B,LARP1B,0.99999326
JADE1,JADE1,0.9999938
CCRN4L,CCRN4L,0.9999996
NAA15,NAA15,0.9999953
MGST2,MGST2,0.999999
RP11-284M14.1,RP11-284M14.1,0.9999844
GAB1,GAB1,1.0
SMARCA5-AS1,SMARCA5-AS1,1.0
GYPE,GYPE,0.9999939
GYPB,GYPB,1.0
GYPA,GYPA,1.0
ABCE1,ABCE1,1.0
SMAD1-AS1,SMAD1-AS1,1.0
MMAA,MMAA,0.9999935
ZNF827,ZNF827,1.0
POU4F2,POU4F2,0.99999654
TMEM184C,TMEM184C,1.0
RPL21,RPS3A,0.42717966
RPL9,RPS3A,0.44440085
RPS24,RPS3A,0.50636625
RPL7,RPS3A,0.53006065
RPL26,RPS3A,0.54484785
RPS27A,RPS3A,0.56293225
RPL34,RPS3A,0.6316232
RPS3A,RPS3A,0.9999999
RP11-372K14.2,RP11-372K14.2,1.0
FBXW7,FBXW7,0.9999992
MIR4453,MIR4453,0.999996
TIGD4,TIGD4,0.99999565
MND1,MND1,1.0
KIAA0922,KIAA0922,0.9999921
PPID,PPID,1.0
FSTL5,FSTL5,0.9999993
RP11-218F10.3,RP11-218F10.3,0.999996
TMEM192,TMEM192,1.0
KLHL2,KLHL2,0.999999
MSMO1,MSMO1,1.0
MFAP3L,MFAP3L,0.9999931
HMGB2,HMGB2,1.0
RP11-798M19.6,RP11-798M19.6,0.99999195
SCRG1,SCRG1,0.9999985
CEP44,CEP44,0.99999774
AGA,AGA,1.0
RP11-130F10.1,RP11-130F10.1,1.0
RP11-367N14.2,RP11-367N14.2,0.9999979
ING2,ING2,0.99999875
IRF2,IRF2,0.99999267
RP11-326I11.3,RP11-326I11.3,1.0
CASP3,CASP3,1.0
CENPU,CENPU,1.0
ACSL1,ACSL1,1.0
SLC25A4,SLC25A4,0.99999875
KIAA1430,KIAA1430,1.0
LRP2BP,LRP2BP,0.99999905
ANKRD37,ANKRD37,1.0
AC110771.1,AC110771.1,1.0
RP11-138B4.1,RP11-138B4.1,1.0
PHLDA1,RP11-366H4.1,0.4135563
SP6,RP11-366H4.1,0.41725698
STXBP5-AS1,RP11-366H4.1,0.44012728
CD69,RP11-366H4.1,0.504185
MUC12,RP11-366H4.1,0.5088516
RP11-466F5.10,RP11-366H4.1,0.5190222
EVI2A,RP11-366H4.1,0.7628718
RP11-366H4.1,RP11-366H4.1,0.99999815
RP11-756P10.2,RP11-756P10.2,0.9999951
FRG1,FRG1,1.0
C5orf55,C5orf55,1.0
RP11-43F13.3,RP11-43F13.3,0.9999979
RP11-43F13.4,RP11-43F13.4,0.999999
NKD2,NKD2,0.99999297
TERT,TERT,1.0
LPCAT1,LPCAT1,1.0
HIST2H2AB,CTD-2012J19.3,0.41083696
RP11-435B5.3,CTD-2012J19.3,0.44959205
CTD-2012J19.3,CTD-2012J19.3,0.99997914
MTRR,MTRR,1.0
RP11-480D4.6,RP11-480D4.6,0.9999955
CTD-2165H16.4,CTD-2165H16.4,1.0
CTB-40H15.4,CTB-40H15.4,1.0
ZNF622,ZNF622,0.99999875
RP11-124N3.3,RP11-124N3.3,1.0
CDH18,CDH18,1.0
GOLPH3,GOLPH3,0.999995
CTD-2186M15.3,CTD-2186M15.3,1.0
SUB1,SUB1,0.9999996
CTD-2203K17.1,CTD-2203K17.1,1.0
C1QTNF3,C1QTNF3,0.9999912
RAI14,RAI14,1.0
CTD-2517O10.6,CTD-2517O10.6,0.9999903
BRIX1,BRIX1,1.0
SKP2,SKP2,1.0
C5orf42,C5orf42,1.0
SEPP1,SEPP1,0.9999997
CTD-2201E18.5,CTD-2201E18.5,1.0
ANXA2R,ANXA2R,0.99999434
HMGCS1,HMGCS1,1.0
C5orf28,C5orf28,0.9999933
RP11-53O19.3,RP11-53O19.3,0.9999933
PPAP2A,PPAP2A,0.9999949
RP11-196G11.2,CTD-2031P19.3,0.40284666
CTD-2031P19.3,CTD-2031P19.3,0.9999931
GPBP1,GPBP1,1.0
ELOVL7,ELOVL7,0.9999941
SREK1IP1,SREK1IP1,1.0
RP11-307L14.2,RP11-307L14.2,0.9999771
ADAMTS6,ADAMTS6,1.0
CTD-2116N20.1,CTD-2116N20.1,1.0
CENPK,CENPK,0.9999989
PPWD1,PPWD1,0.99999535
CTC-534A2.2,CTC-534A2.2,1.0
SGTB,SGTB,0.9999897
CTD-2033C11.1,CTD-2033C11.1,1.0
PIK3R1,PIK3R1,0.9999959
CCNB1,CCNB1,1.0
CDK7,CDK7,0.99999565
RAD17,RAD17,0.99999386
SMN2,SMN2,1.0
SMN1,SMN1,0.99999315
MAP1B,MAP1B,1.0
PTCD2,PTCD2,1.0
CTC-365E16.1,CTC-365E16.1,1.0
RP11-389C8.3,RP11-389C8.3,0.9999935
CTD-2376I4.2,CTD-2376I4.2,0.99999887
FCHO2,FCHO2,0.9999988
FOXD1,FOXD1,1.0
RP11-79P5.9,RP11-79P5.9,1.0
UTP15,UTP15,1.0
HEXB,HEXB,1.0
COL4A3BP,COL4A3BP,1.0
CTC-366B18.4,CTC-366B18.4,1.0
IQGAP2,IQGAP2,1.0
F2R,F2R,1.0
S100Z,S100Z,1.0
WDR41,WDR41,0.9999949
LHFPL2,LHFPL2,0.9999978
ARSB,ARSB,0.9999961
BHMT2,BHMT2,1.0
JMY,JMY,0.9999977
MTX3,MTX3,0.99999654
ZFYVE16,ZFYVE16,1.0
CTD-2015H6.3,CTD-2015H6.3,0.99999565
SSBP2,SSBP2,0.99999964
ATG10,ATG10,0.99999326
ATP6AP1L,ATP6AP1L,0.9999957
NKX2-8,RP11-78C3.1,0.43928704
RP11-78C3.1,RP11-78C3.1,1.0
XRCC4,XRCC4,0.9999953
CTC-480C2.1,CTC-480C2.1,1.0
RASA1,RASA1,1.0
TMEM161B-AS1,TMEM161B-AS1,0.99999213
MEF2C,MEF2C,1.0
CETN3,CETN3,0.99999344
MBLAC2,MBLAC2,1.0
POLR3G,POLR3G,1.0
LYSMD3,LYSMD3,1.0
GPR98,GPR98,1.0
ARRDC3,ARRDC3,1.0
RP11-348J24.2,RP11-348J24.2,1.0
RP11-282O18.3,KIAA0825,0.41375268
KIAA0825,KIAA0825,0.9999905
ANKRD32,ANKRD32,1.0
ARSK,ARSK,0.9999968
RHOBTB3,RHOBTB3,1.0
ERAP1,ERAP1,1.0
ERAP2,ERAP2,1.0
RIOK2,RIOK2,1.0
CETP,SLCO4C1,0.5706509
SLCO4C1,SLCO4C1,1.0
GIN1,GIN1,1.0
LINC01023,LINC01023,0.99999815
PJA2,PJA2,1.0
SLC25A46,SLC25A46,1.0
STARD4,STARD4,1.0
EPB41L4A-AS1,EPB41L4A-AS1,0.99999785
DCP2,DCP2,0.99999917
RP11-80A15.1,MCC,0.41398457
MCC,MCC,1.0
YTHDC2,YTHDC2,0.9999894
TRIM36,TRIM36,1.0
PGGT1B,PGGT1B,1.0
CTC-428G20.6,CTC-428G20.6,0.99999505
CCDC112,CCDC112,1.0
FEM1C,FEM1C,0.9999961
TMED7,TMED7,0.99999493
AQPEP,AQPEP,0.9999934
CTD-2287O16.5,CTD-2287O16.5,0.99999684
CTB-118N6.3,CTB-118N6.3,1.0
SRFBP1,SRFBP1,0.9999947
SNX2,SNX2,0.9999942
PPIC,PPIC,0.9999981
ZNF608,ZNF608,0.99999267
MARCH3,MARCH3,0.99999315
CTC-228N24.3,CTC-228N24.3,0.99999714
RP11-305O4.3,SLC27A6,0.4063997
SLC27A6,SLC27A6,1.0
ISOC1,ISOC1,1.0
FNIP1,FNIP1,0.9999987
PDLIM4,PDLIM4,1.0
KIF3A,KIF3A,1.0
SEPT8,SEPT8,0.99999464
VDAC1,VDAC1,1.0
SKP1,SKP1,1.0
PPP2CA,PPP2CA,0.99999726
RP11-215P8.3,RP11-215P8.3,1.0
PITX1,PITX1,1.0
RP11-119J18.1,RP11-119J18.1,0.999996
SMAD5,SMAD5,0.9999908
SPDYA,KLHL3,0.43076462
KLHL3,KLHL3,1.0
RP11-219G17.4,RP11-325L7.1,0.41201273
RP11-325L7.1,RP11-325L7.1,0.99999917
FAM53C,FAM53C,1.0
EGR1,EGR1,1.0
CTB-43P18.1,CTB-43P18.1,0.9999922
TMEM173,TMEM173,0.99999154
IGIP,IGIP,1.0
RP11-96H19.1,CTC-329D1.2,0.5172462
CTC-329D1.2,CTC-329D1.2,1.0
ATL1,CD14,0.47239012
CD14,CD14,1.0
DND1,DND1,0.99999326
TAF7,TAF7,1.0
AC005618.6,AC005618.6,0.99999917
NDFIP1,NDFIP1,1.0
YIPF5,YIPF5,0.99999285
SPINK5,SPINK5,0.99999934
TCHH,SPINK13,0.43871796
HAS1,SPINK13,0.4921158
SPINK13,SPINK13,1.0
ARHGEF37,ARHGEF37,0.9999943
PDE6A,PDE6A,1.0
RPS6,RPS14,0.40197188
RPL13A,RPS14,0.41130462
RPS18,RPS14,0.47204247
RPS14,RPS14,0.9999999
NDST1,NDST1,1.0
TNIP1,TNIP1,1.0
ANXA6,ANXA6,0.99999475
GM2A,GM2A,0.9999997
RP11-415F23.3,CTB-113P19.5,0.44676757
CTB-113P19.5,CTB-113P19.5,0.9999995
SAP30L-AS1,SAP30L-AS1,0.9999854
LARP1,LARP1,0.9999984
FAXDC2,FAXDC2,1.0
THG1L,THG1L,0.9999964
CLINT1,CLINT1,1.0
CTB-11I22.1,CTB-11I22.1,1.0
UBLCP1,UBLCP1,0.99999607
FABP6,FABP6,1.0
CTB-127C13.1,CTB-127C13.1,0.9999905
C5orf54,C5orf54,0.99999094
SLU7,SLU7,1.0
PTTG1,PTTG1,1.0
GABRG2,GABRG2,1.0
NUDCD2,NUDCD2,0.9999995
HMMR,HMMR,1.0
MAT2B,MAT2B,0.9999938
DOCK2,DOCK2,0.99999404
NPM1,NPM1,1.0
FGF18,FGF18,1.0
DUSP1,DUSP1,1.0
CTC-308K20.1,CTC-308K20.1,0.99999523
CREBRF,CREBRF,0.9999963
CPEB4,CPEB4,1.0
RP11-161M6.2,C5orf47,0.4615808
RP11-638I2.4,C5orf47,0.51500845
CFHR3,C5orf47,0.6136999
C5orf47,C5orf47,0.9999998
RP11-844P9.2,RP11-844P9.2,1.0
GPRIN1,GPRIN1,0.9999987
PRR7,PRR7,0.99999726
FAM193B,FAM193B,1.0
RP11-1277A3.3,RP11-1277A3.3,1.0
TMED9,TMED9,1.0
RP11-423H2.3,RP11-423H2.3,1.0
CLK4,CLK4,1.0
RUFY1,RUFY1,1.0
RP11-1379J22.5,RP11-1379J22.5,0.99999666
SQSTM1,SQSTM1,0.99999905
CTC-241N9.1,CTC-241N9.1,0.99998957
RASGEF1C,RASGEF1C,0.9999888
MAPK9,MAPK9,0.99999887
LINC00847,LINC00847,1.0
BTNL9,BTNL9,1.0
TRIM7,TRIM7,0.99999833
GNB2L1,GNB2L1,1.0
EXOC2,EXOC2,0.9999989
HUS1B,HUS1B,1.0
GMDS-AS1,GMDS-AS1,1.0
SERPINB1,SERPINB1,0.99999505
LINC01011,LINC01011,0.99999475
NQO2,NQO2,0.99999785
RP1-40E16.12,RP1-40E16.12,0.99999243
BPHL,BPHL,1.0
TUBB2A,TUBB2A,0.99999416
TUBB2B,TUBB2B,0.9999974
SLC22A23,SLC22A23,0.9999902
RPP40,RPP40,0.99999386
SSR1,SSR1,1.0
SNRNP48,SNRNP48,0.9999963
SLC35B3,SLC35B3,1.0
RP11-314C16.1,RP11-314C16.1,0.9999929
TFAP2A,TFAP2A,0.9999858
PAK1IP1,PAK1IP1,1.0
RP11-421M1.8,RP11-421M1.8,0.99999356
MAK,MAK,0.9999895
ADCY10,ADTRP,0.47978878
RP11-219G17.4,ADTRP,0.68756765
ADTRP,ADTRP,1.0
RP11-456H18.2,RP11-456H18.2,1.0
PHACTR1,PHACTR1,0.9999933
RP1-257A7.5,RP1-257A7.5,0.9999963
SIRT5,SIRT5,1.0
CD83,CD83,1.0
RP11-560J1.2,RP11-560J1.2,0.999993
JARID2,JARID2,1.0
DTNBP1,DTNBP1,0.99999684
MYLIP,MYLIP,1.0
GMPR,GMPR,0.9999956
RP11-500C11.3,RP11-500C11.3,0.99999255
KDM1B,KDM1B,0.99999416
SOX4,SOX4,0.99999386
CASC15,CASC15,0.9999945
GPLD1,GPLD1,1.0
ALDH5A1,ALDH5A1,1.0
GMNN,GMNN,1.0
SCGN,SCGN,1.0
TRIM38,TRIM38,1.0
HIST1H3A,HIST1H3A,1.0
HIST1H2BJ,HIST1H1C,0.4071459
HIST1H2AC,HIST1H1C,0.4198691
HIST1H2BK,HIST1H1C,0.6751939
HIST1H1C,HIST1H1C,1.0
HFE,HFE,1.0
HIST1H4C,HIST1H4C,0.99999946
HIST1H2BC,HIST1H2BC,0.9999962
HIST1H1C,HIST1H2AC,0.4198691
HIST1H2BK,HIST1H2AC,0.44647172
HIST1H2AC,HIST1H2AC,0.99999803
HIST1H1E,HIST1H1E,1.0
HIST1H2BD,HIST1H2BD,0.99999195
HIST1H4D,HIST1H4D,0.999997
HIST1H3D,HIST1H3D,1.0
HIST1H4E,HIST1H4E,1.0
HIST1H2AE,HIST1H2AE,1.0
HIST1H1D,HIST1H1D,1.0
HIST1H4H,HIST1H4H,1.0
BTN3A2,BTN3A2,1.0
BTN2A2,BTN2A2,0.9999898
HCG11,HCG11,1.0
HMGN4,HMGN4,1.0
HIST1H1C,HIST1H2BJ,0.4071459
HIST1H2BK,HIST1H2BJ,0.4863835
HIST1H2BJ,HIST1H2BJ,1.0
HIST1H2AG,HIST1H2AG,0.9999935
HIST1H2AC,HIST1H2BK,0.44647172
HIST1H2BJ,HIST1H2BK,0.4863835
HIST1H1C,HIST1H2BK,0.6751939
HIST1H2BK,HIST1H2BK,0.9999996
HIST1H4I,HIST1H4I,1.0
PRSS16,PRSS16,1.0
ZNF184,ZNF184,0.9999955
HIST1H4K,HIST1H4K,0.99999946
HIST1H2BN,HIST1H2BN,1.0
RP1-265C24.8,RP1-265C24.8,0.9999913
ZKSCAN4,ZKSCAN4,1.0
RAB33A,NKAPL,0.633309
RP11-80A15.1,NKAPL,0.6958282
NKAPL,NKAPL,1.0
MYH14,GPX5,0.42682335
HAS1,GPX5,0.6363566
GPX5,GPX5,0.9999963
OAS3,C6orf100,0.41334352
C6orf100,C6orf100,0.9999965
GABBR1,GABBR1,0.9999973
HLA-E,HLA-E,0.99999094
PPP1R10,PPP1R10,1.0
ATAT1,ATAT1,0.99999565
PPP1R18,PPP1R18,1.0
NRM,NRM,1.0
MDC1,MDC1,1.0
TUBB,TUBB,1.0
IER3,IER3,1.0
DDR1,DDR1,0.9999996
PSORS1C1,PSORS1C1,0.9999923
CCHCR1,CCHCR1,0.99999315
TCF19,TCF19,0.9999954
XXbac-BPG299F13.17,XXbac-BPG299F13.17,0.99999845
HLA-B,HLA-B,1.0
XXbac-BPG181B23.7,XXbac-BPG181B23.7,0.9999909
SMTNL1,DDX39B-AS1,0.44521123
DDX39B-AS1,DDX39B-AS1,1.0
LTB,LTB,0.99999917
LST1,LST1,1.0
NCR3,NCR3,1.0
AIF1,AIF1,1.0
BAG6,BAG6,0.9999968
LY6G5B,LY6G5B,0.99999607
ABHD16A,ABHD16A,0.9999932
C6orf25,C6orf25,0.99999756
DDAH2,DDAH2,0.99999845
CLIC1,CLIC1,1.0
HSPA1A,HSPA1A,1.0
C6orf48,C6orf48,0.99999976
NEU1,NEU1,0.99999154
MAP3K12,SLC44A4,0.40186718
SLC44A4,SLC44A4,0.99999166
C1orf227,C2,0.44481996
C2,C2,1.0
ZBTB12,ZBTB12,1.0
SKIV2L,SKIV2L,1.0
PRRT1,PRRT1,1.0
HLA-DOB,HLA-DOB,0.99998915
TAP1,TAP1,1.0
BRD2,BRD2,1.0
RXRB,RXRB,1.0
RPL3,RPS18,0.46441373
RPS14,RPS18,0.47204247
RPL32,RPS18,0.51516646
RPL13A,RPS18,0.53025174
RPS6,RPS18,0.5350073
RPS18,RPS18,0.99999994
B3GALT4,B3GALT4,1.0
WDR46,WDR46,1.0
TAPBP,TAPBP,1.0
KIFC1,KIFC1,1.0
C6orf1,C6orf1,1.0
C6orf106,C6orf106,1.0
SUSD2,SCUBE3,0.40781018
SCUBE3,SCUBE3,0.9999918
RP3-329A5.8,RP3-329A5.8,0.9999967
DEF6,DEF6,1.0
PPARD,PPARD,1.0
SRSF3,SRSF3,1.0
RP11-219G17.4,CDKN1A,0.46658224
CDKN1A,CDKN1A,1.0
PIM1,PIM1,1.0
TMEM217,TMEM217,1.0
CCDC167,CCDC167,1.0
ZFAND3,ZFAND3,1.0
GLO1,GLO1,0.9999981
RP11-328M4.2,RP11-328M4.2,1.0
TFEB,TFEB,1.0
FRS3,FRS3,0.9999976
USP49,USP49,0.99999595
CCND3,CCND3,0.9999996
MRPS10,MRPS10,1.0
GNMT,GNMT,0.99999374
RP1-20C7.6,RP1-20C7.6,1.0
ABCC10,ABCC10,1.0
TJAP1,TJAP1,1.0
RP3-337H4.9,RP3-337H4.9,0.9999987
MAD2L1BP,MAD2L1BP,0.999998
RSPH9,RSPH9,1.0
CAPN11,CAPN11,1.0
SLC29A1,SLC29A1,0.9999956
HSP90AB1,HSP90AB1,0.9999999
SLC35B2,SLC35B2,1.0
NFKBIE,NFKBIE,0.99999696
RUNX2,RUNX2,1.0
RP1-244F24.1,RP1-244F24.1,0.99999255
CENPQ,CENPQ,1.0
RHAG,RHAG,0.99999934
DEFB133,DEFB133,1.0
TFAP2B,TFAP2B,1.0
MCM3,MCM3,0.99999875
TRAM2-AS1,TRAM2-AS1,0.99999887
DST,DST,1.0
ZNF451,ZNF451,0.9999935
RP11-203B9.4,RP11-203B9.4,1.0
BAG2,BAG2,1.0
XXbac-BPGBPG55C20.1,XXbac-BPGBPG55C20.1,1.0
XXbac-BPGBPG55C20.2,XXbac-BPGBPG55C20.2,0.9999967
RP11-195B17.1,XXbac-BPG55C20.7,0.4277666
LINC00515,XXbac-BPG55C20.7,0.44278184
XXbac-BPG55C20.7,XXbac-BPG55C20.7,1.0
MTRNR2L9,MTRNR2L9,0.9999983
RP11-301G19.1,RP11-301G19.1,0.99999917
LMBRD1,LMBRD1,1.0
RP11-462G2.2,RP11-462G2.2,0.9999955
FAM135A,FAM135A,0.9999971
KHDC1,KHDC1,0.9999969
RP11-398K22.12,RP11-398K22.12,0.99999326
MB21D1,MB21D1,1.0
TMEM30A,TMEM30A,0.9999902
MYO6,MYO6,1.0
PHIP,PHIP,0.999996
HMGN3-AS1,HMGN3-AS1,1.0
LCA5,LCA5,0.9999982
IBTK,IBTK,0.9999958
PGM3,PGM3,0.99999905
RWDD2A,RWDD2A,0.9999968
MRAP2,MRAP2,1.0
TBX18,TBX18,0.99998945
SNX14,SNX14,1.0
RP11-393I2.4,RP11-393I2.4,1.0
SLC35A1,SLC35A1,1.0
PNRC1,PNRC1,0.99999356
PM20D2,PM20D2,1.0
RRAGD,RRAGD,0.99999803
ANKRD6,ANKRD6,1.0
BACH2,BACH2,1.0
MANEA-AS1,MANEA-AS1,1.0
UFL1,UFL1,1.0
MMS22L,MMS22L,0.99999255
POU3F2,POU3F2,1.0
TSTD3,TSTD3,0.9999993
RP3-467N11.1,RP3-467N11.1,0.99999356
LIN28B,LIN28B,1.0
BVES-AS1,BVES-AS1,1.0
POPDC3,POPDC3,1.0
FZD8,RP3-355L5.5,0.48923835
RP11-326C3.15,RP3-355L5.5,0.5327142
RP3-355L5.5,RP3-355L5.5,1.0
AIM1,AIM1,1.0
RTN4IP1,RTN4IP1,1.0
C6orf203,C6orf203,0.9999995
PDSS2,PDSS2,1.0
FOXO3,FOXO3,0.9999992
SESN1,SESN1,1.0
CEP57L1,CEP57L1,0.9999958
CD164,CD164,0.9999974
SMPD2,SMPD2,0.9999877
AK9,AK9,0.99999076
WASF1,WASF1,1.0
CDC40,CDC40,0.9999956
AMD1,AMD1,0.9999997
KIAA1919,KIAA1919,0.9999903
RP5-1112D6.7,RP5-1112D6.7,1.0
FYN,FYN,0.99999684
HDAC2,HDAC2,1.0
DSE,DSE,1.0
ZUFSP,ZUFSP,0.99999523
KPNA5,KPNA5,1.0
GOPC,GOPC,0.9999987
MCM9,MCM9,1.0
ASF1A,ASF1A,0.9999997
SERINC1,SERINC1,0.9999944
HINT3,HINT3,1.0
TRMT11,TRMT11,1.0
RP11-527F13.1,RP11-527F13.1,0.9999909
RNF146,RNF146,1.0
ARHGAP18,ARHGAP18,1.0
RPS12,RPS12,0.99999976
TCF21,TCF21,0.9999979
SGK1,SGK1,0.9999998
AHI1,AHI1,0.9999993
LINC00271,LINC00271,1.0
MTFR2,MTFR2,1.0
MAP7,MAP7,1.0
CCDC28A,CCDC28A,0.99999744
HECA,HECA,0.9999908
CITED2,CITED2,0.99999815
VTA1,VTA1,0.9999976
PEX3,PEX3,1.0
FUCA2,FUCA2,1.0
PHACTR2,PHACTR2,0.9999942
LTV1,LTV1,0.99999964
RP3-466P17.1,RP3-466P17.1,0.9999891
RP11-545I5.3,RP11-545I5.3,0.99998266
RAB32,RAB32,1.0
RP11-366H4.1,STXBP5-AS1,0.44012728
EVI2A,STXBP5-AS1,0.5775782
STXBP5-AS1,STXBP5-AS1,1.0
RP11-307P5.1,RP11-307P5.1,0.9999962
SUMO4,SUMO4,0.99999505
PPIL4,PPIL4,0.99999624
LATS1,LATS1,1.0
ULBP1,ULBP1,0.9999957
PPP1R14C,PPP1R14C,0.9999973
ZBTB2,ZBTB2,1.0
RMND1,RMND1,0.9999932
C6orf211,C6orf211,0.9999907
FBXO5,FBXO5,1.0
TFB1M,TFB1M,1.0
RP11-230C9.4,RP11-230C9.4,0.9999999
SNX9,SNX9,1.0
SERAC1,SERAC1,1.0
TULP4,TULP4,0.99999666
SYTL3,SYTL3,0.99999887
EZR,EZR,0.9999976
C6orf99,C6orf99,1.0
ACAT2,ACAT2,0.99999994
TCP1,TCP1,0.99999964
QKI,QKI,1.0
RP11-514O12.4,RP11-514O12.4,1.0
CCR6,CCR6,0.99999326
PHF10,PHF10,0.99999046
RP1-266L20.2,RP1-266L20.2,0.99999994
ERMARD,ERMARD,0.9999941
AC093627.9,AC093627.9,1.0
RP4-646N3.1,AC093627.10,0.41049352
AC093627.10,AC093627.10,0.99999464
RP11-449P15.2,RP11-449P15.2,1.0
COX19,COX19,1.0
GPR146,GPR146,1.0
ZFAND2A,ZFAND2A,0.99999493
AC091729.9,AC091729.9,0.9999908
RP11-1246C19.1,RP11-1246C19.1,1.0
AC074389.5,AC074389.5,1.0
ELFN1,ELFN1,1.0
MAD1L1,MAD1L1,1.0
AC004840.9,AC004840.9,0.9999908
MYEOV,LFNG,0.54607123
LFNG,LFNG,0.9999985
FOXK1,FOXK1,1.0
RP11-1275H24.1,RP11-1275H24.1,0.99999547
ACTB,ACTB,0.99999976
AIMP2,AIMP2,0.9999966
FLJ20306,FLJ20306,0.9999917
ZNF853,ZNF853,0.9999959
AC073343.13,AC073343.13,1.0
C1GALT1,C1GALT1,0.99999756
AC009473.1,AC009473.1,0.99999976
PHF14,PHF14,0.99999726
ARL4A,ARL4A,1.0
ETV1,ETV1,0.9999977
GS1-166A23.2,GS1-166A23.2,1.0
ANKMY2,ANKMY2,1.0
TSPAN13,TSPAN13,0.99999374
AC003075.4,AC003075.4,0.99998665
DNAH11,DNAH11,1.0
STEAP1B,STEAP1B,0.99999326
AC002480.3,AC002480.3,1.0
AC005682.8,AC005682.8,1.0
GPNMB,GPNMB,0.9999914
IGF2BP3,IGF2BP3,0.9999961
DFNA5,DFNA5,1.0
C7orf31,C7orf31,1.0
NFE2L3,NFE2L3,1.0
HNRNPA2B1,HNRNPA2B1,1.0
SNX10,SNX10,1.0
MINOS1-NBL1,AC004540.5,0.43785006
TCHH,AC004540.5,0.5981511
AC004540.5,AC004540.5,1.0
HOTAIRM1,HOTAIRM1,1.0
TTLL1,HOXA2,0.4027967
RP11-84G21.1,HOXA2,0.5266666
HOXA2,HOXA2,1.0
HOXA6,HOXA6,0.999993
HOXA11-AS,HOXA11-AS,1.0
TAX1BP1,TAX1BP1,1.0
FCGR1A,CREB5,0.40997383
CREB5,CREB5,0.99999946
CPVL,CPVL,0.99999547
FKBP14,FKBP14,0.99999636
PLEKHA8,PLEKHA8,1.0
ZNRF2,ZNRF2,0.99999195
NOD1,NOD1,1.0
GARS,GARS,1.0
AQP1,AQP1,0.99999785
RP11-225B17.2,RP11-225B17.2,0.9999968
KBTBD2,KBTBD2,1.0
BBS9,BBS9,0.9999973
HERPUD2,HERPUD2,0.9999995
RP11-379H18.1,RP11-379H18.1,1.0
SEPT7,SEPT7,0.99999726
KIAA0895,KIAA0895,0.99999624
STARD3NL,STARD3NL,1.0
RALA,RALA,0.9999994
RP11-467D6.1,RP11-467D6.1,1.0
SUGCT,SUGCT,0.9999924
STK17A,STK17A,1.0
BLVRA,BLVRA,0.99999845
UBE2D4,UBE2D4,0.9999939
AC004951.6,AC004951.6,0.9999965
AEBP1,AEBP1,0.9999889
NUDCD3,NUDCD3,1.0
AC004854.4,AC004854.4,1.0
RP4-673M15.1,RP4-673M15.1,0.99998266
MYO1G,MYO1G,1.0
CCM2,CCM2,0.9999955
UPP1,UPP1,1.0
RP11-580I16.2,DDC,0.46493542
RP11-290M5.4,DDC,0.46626487
EXTL3-AS1,DDC,0.49973145
DDC,DDC,0.9999993
SEC61G,SEC61G,0.99999964
GBAS,GBAS,1.0
PSPH,PSPH,1.0
ZNF107,ZNF107,0.9999948
ZNF117,ZNF117,0.9999964
ERV3-1,ERV3-1,1.0
ZNF92,ZNF92,1.0
GUSB,GUSB,0.99999684
CRCP,CRCP,1.0
RP11-792A8.4,RP11-792A8.4,0.9999992
RP11-313P13.5,RP11-313P13.5,1.0
BAZ1B,BAZ1B,0.9999955
TBL2,TBL2,1.0
MLXIPL,MLXIPL,0.9999962
VPS37D,VPS37D,0.9999895
WBSCR22,WBSCR22,0.9999992
STX1A,STX1A,1.0
ABHD11,ABHD11,0.99999404
LIMK1,LIMK1,0.99999714
RFC2,RFC2,0.99999696
CLIP2,CLIP2,1.0
GTF2I,GTF2I,0.99999547
HIP1,HIP1,1.0
RHBDD2,RHBDD2,1.0
HSPB1,HSPB1,0.9999997
ZP3,ZP3,1.0
POMZP3,POMZP3,0.99999946
CCDC146,CCDC146,1.0
DMTF1,DMTF1,1.0
C15orf48,RUNDC3B,0.54976624
RUNDC3B,RUNDC3B,1.0
SLC25A40,SLC25A40,1.0
DBF4,DBF4,0.9999962
ADAM22,ADAM22,0.99999845
AKAP9,AKAP9,1.0
SAMD9,SAMD9,1.0
CASD1,CASD1,0.9999985
SGCE,SGCE,0.99999166
PON2,PON2,0.9999955
ASNS,ASNS,0.99999493
AC004893.11,AC004893.11,1.0
ARPC1B,ARPC1B,1.0
ZNF789,ZNF789,0.9999924
FAM200A,FAM200A,1.0
GS1-259H13.2,GS1-259H13.2,0.9999986
ZSCAN25,ZSCAN25,0.9999978
C11orf85,CYP3A7,0.4363603
CYP3A7,CYP3A7,1.0
ZNF3,ZNF3,1.0
