source,target,importance
DUSP4,DUSP4,0.99998343
DUSP5,DUSP5,0.9999959
DUSP6,DUSP6,1.0
DUSP7,DUSP7,0.99998677
DUSP9,DUSP9,1.0
DUT,DUT,0.9999985
DVL1,DVL1,1.0
DVL2,DVL2,0.999955
DVL3,DVL3,1.0
DXO,DXO,0.9999865
DYM,DYM,1.0
DYNC1H1,DYNC1H1,1.0
DYNC1I2,DYNC1I2,1.0
DYNC1LI1,DYNC1LI1,0.9999826
DYNC1LI2,DYNC1LI2,0.9999908
DYNC2H1,DYNC2H1,0.99999976
DYNC2LI1,DYNC2LI1,0.99999523
DYNLL1,DYNLL1,0.9999997
DYNLL2,DYNLL2,1.0
DYNLRB1,DYNLRB1,1.0
DYNLT1,DYNLT1,0.9999897
DYNLT3,DYNLT3,0.99996024
DYRK1A,DYRK1A,0.9999951
DYRK1B,DYRK1B,1.0
DYRK2,DYRK2,1.0
DYRK3,DYRK3,1.0
DYRK4,DYRK4,1.0
DYSF,DYSF,0.9999875
DZANK1,DZANK1,1.0
DZIP1,DZIP1,1.0
DZIP1L,DZIP1L,0.9999966
DZIP3,DZIP3,0.9999816
E2F1,E2F1,1.0
E2F2,E2F2,1.0
E2F3,E2F3,0.9999999
E2F4,E2F4,1.0
E2F5,E2F5,0.9999837
E2F6,E2F6,1.0
E2F7,E2F7,0.99996126
E2F8,E2F8,0.99994993
E4F1,E4F1,1.0
EAF1,EAF1,0.9999758
EAF2,EAF2,0.9999985
EAPP,EAPP,1.0
EARS2,EARS2,0.9999842
EBAG9,EBAG9,0.9999841
EBI3,EBI3,0.99997187
EBLN2,EBLN2,0.9999846
EBNA1BP2,EBNA1BP2,0.99999934
EBP,EBP,0.999997
EBPL,EBPL,1.0
ECD,ECD,0.99996436
ECE1,ECE1,0.99996567
ECE2,ECE2,0.99998903
ECH1,ECH1,0.99997884
ECHDC1,ECHDC1,0.9999818
ECHDC2,ECHDC2,1.0
ECHDC3,ECHDC3,0.99995506
ECHS1,ECHS1,1.0
ECI1,ECI1,1.0
ECI2,ECI2,0.999987
ECM1,ECM1,1.0
ECSIT,ECSIT,1.0
ECT2,ECT2,0.9999621
EDC3,EDC3,1.0
EDC4,EDC4,1.0
EDEM1,EDEM1,0.9999968
EDEM2,EDEM2,0.99999994
EDEM3,EDEM3,0.999968
EDF1,EDF1,1.0
EDRF1,EDRF1,0.99998564
EEA1,EEA1,0.99999887
EED,EED,0.9999675
EEF1A1,EEF1A1,1.0
EEF1AKMT1,EEF1AKMT1,1.0
EEF1B2,EEF1B2,1.0
EEF1D,EEF1D,0.9999999
EEF1E1,EEF1E1,1.0
EEF1G,EEF1G,0.99998033
EEF2,EEF2,1.0
EEF2K,EEF2K,0.999949
EEF2KMT,EEF2KMT,1.0
EEFSEC,EEFSEC,0.99997014
EEPD1,EEPD1,0.99994344
EFCAB10,EFCAB10,1.0
EFCAB11,EFCAB11,1.0
EFCAB12,EFCAB12,0.9999851
EFCAB14,EFCAB14,1.0
EFCAB2,EFCAB2,1.0
EFCAB5,EFCAB5,1.0
EFCAB7,EFCAB7,1.0
EFHB,EFHB,1.0
EFHC1,EFHC1,1.0
EFHC2,EFHC2,1.0
EFHD1,EFHD1,1.0
EFHD2,EFHD2,1.0
EFL1,EFL1,0.9999532
EFNA1,EFNA1,0.9999647
EFNA3,EFNA3,1.0
EFNA4,EFNA4,0.9999949
EFNB1,EFNB1,0.9999703
EFNB2,EFNB2,1.0
EFR3A,EFR3A,1.0
EFTUD2,EFTUD2,1.0
RHBDF2,EGF,0.5236046
ZNF780B,EGF,0.58379865
GAS2L3,EGF,0.82105607
EGF,EGF,0.9999903
EGFL7,EGFL7,1.0
EGFL8,EGFL8,1.0
EGLN1,EGLN1,0.9999925
EGLN2,EGLN2,0.99999607
EGLN3,EGLN3,0.9999914
EGR1,EGR1,1.0
FOSB,EGR3,0.40639868
EGR3,EGR3,0.99999464
EHBP1,EHBP1,0.9999564
EHBP1L1,EHBP1L1,1.0
EHD1,EHD1,0.99999106
EHD2,EHD2,1.0
EHD4,EHD4,0.99996275
EHHADH,EHHADH,1.0
EHMT1,EHMT1,1.0
EHMT2,EHMT2,1.0
EI24,EI24,1.0
EID1,EID1,0.9999925
EID2,EID2,0.9999962
EID2B,EID2B,1.0
EID3,EID3,0.99996054
EIF1,EIF1,1.0
EIF1AD,EIF1AD,1.0
EIF1AX,EIF1AX,0.99999845
EIF1B,EIF1B,1.0
EIF2A,EIF2A,0.99998266
EIF2AK1,EIF2AK1,1.0
EIF2AK2,EIF2AK2,1.0
EIF2AK3,EIF2AK3,0.9999915
EIF2AK4,EIF2AK4,1.0
EIF2B1,EIF2B1,1.0
EIF2B2,EIF2B2,0.99999946
EIF2B3,EIF2B3,0.9999936
EIF2B4,EIF2B4,1.0
EIF2B5,EIF2B5,0.99999976
EIF2D,EIF2D,0.9999943
EIF2S1,EIF2S1,1.0
EIF2S2,EIF2S2,0.99999905
EIF2S3,EIF2S3,0.9999819
EIF3A,EIF3A,0.9999976
EIF3B,EIF3B,1.0
EIF3C,EIF3C,1.0
RHBDF2,EIF3CL,0.4009595
EIF3CL,EIF3CL,0.99997973
EIF3D,EIF3D,1.0
EIF3E,EIF3E,0.99999845
EIF3F,EIF3F,0.99999994
EIF3G,EIF3G,1.0
EIF3H,EIF3H,0.9999993
EIF3I,EIF3I,0.9999988
EIF3J,EIF3J,1.0
EIF3K,EIF3K,1.0
EIF3L,EIF3L,0.99999964
EIF3M,EIF3M,0.9999987
EIF4A1,EIF4A1,1.0
EIF4A2,EIF4A2,0.999993
EIF4A3,EIF4A3,0.99999624
EIF4B,EIF4B,1.0
EIF4E,EIF4E,0.9999885
EIF4E2,EIF4E2,0.9999983
EIF4EBP1,EIF4EBP1,1.0
EIF4EBP2,EIF4EBP2,1.0
EIF4ENIF1,EIF4ENIF1,1.0
EIF4G1,EIF4G1,1.0
EIF4G2,EIF4G2,1.0
EIF4G3,EIF4G3,1.0
EIF4H,EIF4H,0.99999833
EIF5,EIF5,0.99999875
EIF5A,EIF5A,0.99999976
EIF5A2,EIF5A2,1.0
EIF5AL1,EIF5AL1,1.0
EIF5B,EIF5B,0.9999979
EIF6,EIF6,1.0
ELAC1,ELAC1,1.0
ELAC2,ELAC2,0.9999917
ELAVL1,ELAVL1,0.99999774
ELAVL2,ELAVL2,1.0
ELF1,ELF1,0.99999917
ELF2,ELF2,0.9999678
ELF4,ELF4,0.99996233
ELFN1,ELFN1,1.0
ELK1,ELK1,1.0
ELK3,ELK3,0.999986
ELK4,ELK4,1.0
ELL,ELL,1.0
ELL2,ELL2,0.99999744
ELMO2,ELMO2,0.99995553
ELMO3,ELMO3,1.0
ELMOD2,ELMOD2,0.99996996
ELMOD3,ELMOD3,0.9999676
ELOA,ELOA,1.0
ELOB,ELOB,1.0
ELOC,ELOC,1.0
ELOF1,ELOF1,0.9999907
ELOVL1,ELOVL1,1.0
ELOVL2,ELOVL2,1.0
ELOVL3,ELOVL3,0.99996763
ELOVL4,ELOVL4,1.0
ELOVL5,ELOVL5,1.0
ELOVL6,ELOVL6,0.9999814
ELOVL7,ELOVL7,0.99997675
ELP2,ELP2,0.9999955
ELP3,ELP3,1.0
ELP4,ELP4,1.0
ELP5,ELP5,0.99996465
ELP6,ELP6,1.0
EMC1,EMC1,1.0
EMC10,EMC10,0.9999888
EMC2,EMC2,1.0
EMC3,EMC3,1.0
EMC4,EMC4,1.0
EMC6,EMC6,0.99999636
EMC7,EMC7,0.99998504
EMC8,EMC8,1.0
EMC9,EMC9,0.9999793
EMD,EMD,0.9999959
EME1,EME1,0.9999752
EME2,EME2,0.99997187
EMG1,EMG1,0.9999884
EMID1,EMID1,1.0
EMILIN1,EMILIN1,0.9999923
EMILIN2,EMILIN2,1.0
EML2,EML2,0.9999887
EML3,EML3,1.0
EML4,EML4,1.0
EML5,EML5,0.9999637
EMP2,EMP2,1.0
EMP3,EMP3,1.0
EMSY,EMSY,1.0
EMX1,EMX1,1.0
EN2,EN2,0.9999792
ENAH,ENAH,0.999997
ENDOD1,ENDOD1,1.0
ENDOG,ENDOG,1.0
ENDOV,ENDOV,1.0
ENG,ENG,1.0
ENGASE,ENGASE,0.99996716
ENHO,ENHO,1.0
ENKD1,ENKD1,0.999984
ENKUR,ENKUR,1.0
ENO1,ENO1,0.9999988
ENO2,ENO2,1.0
ENO3,ENO3,0.9999956
ENOPH1,ENOPH1,1.0
ENOSF1,ENOSF1,0.9999825
ENOX2,ENOX2,0.99995816
ENSA,ENSA,1.0
ENTPD1,ENTPD1,1.0
ENTPD4,ENTPD4,1.0
ENTPD5,ENTPD5,0.9999559
ENTPD6,ENTPD6,0.99998796
ENTPD7,ENTPD7,1.0
ENY2,ENY2,0.9999986
EOGT,EOGT,0.999987
EP300,EP300,1.0
EP400,EP400,1.0
EPAS1,EPAS1,0.9999821
EPB41,EPB41,1.0
EPB41L1,EPB41L1,0.99996483
EPB41L2,EPB41L2,1.0
EPB41L4A,EPB41L4A,1.0
EPB41L5,EPB41L5,1.0
EPB42,EPB42,1.0
EPC1,EPC1,1.0
EPC2,EPC2,0.99996763
EPCAM,EPCAM,0.9999835
EPG5,EPG5,0.9999562
EPHB4,EPHB4,1.0
EPHB6,EPHB6,0.9999676
EPHX1,EPHX1,1.0
EPHX2,EPHX2,1.0
ATP2A1,EPHX4,0.43382326
EPHX4,EPHX4,1.0
PLA2G1B,EPHX4,1.0
EPM2A,EPM2A,0.99997056
EPM2AIP1,EPM2AIP1,0.99998003
EPN1,EPN1,1.0
EPN2,EPN2,1.0
EPO,EPO,0.9999958
EPOR,EPOR,0.9999814
EPPK1,EPPK1,1.0
EPS15,EPS15,0.9999865
EPS15L1,EPS15L1,1.0
GAL3ST1,EPS8,0.40046924
EPS8,EPS8,1.0
EPS8L1,EPS8L1,1.0
EPS8L2,EPS8L2,1.0
EPSTI1,EPSTI1,1.0
ERAL1,ERAL1,0.99997294
ERAP1,ERAP1,0.9999644
TNFSF14,ERAP2,0.48022398
ERAP2,ERAP2,1.0
ERAS,ERAS,1.0
ERBB2,ERBB2,1.0
ERBB3,ERBB3,0.9999673
ERBIN,ERBIN,0.9999876
ERC1,ERC1,1.0
ERCC1,ERCC1,0.9999828
ERCC2,ERCC2,1.0
ERCC3,ERCC3,1.0
ERCC4,ERCC4,0.9999809
ERCC5,ERCC5,1.0
ERCC6,ERCC6,0.9999972
ERCC6L,ERCC6L,0.99995697
ERCC6L2,ERCC6L2,0.99997205
ERCC8,ERCC8,0.9999987
ERF,ERF,0.9999983
ERFE,ERFE,0.99999356
ERGIC1,ERGIC1,0.9999981
ERGIC2,ERGIC2,0.9999632
ERGIC3,ERGIC3,0.99999356
ERH,ERH,1.0
ERI1,ERI1,1.0
ERI2,ERI2,0.9999671
ERI3,ERI3,1.0
ERICH1,ERICH1,1.0
ERICH2,ERICH2,1.0
ERLEC1,ERLEC1,0.9999881
ERLIN1,ERLIN1,1.0
ERLIN2,ERLIN2,0.99996394
ERMAP,ERMAP,0.99998313
ERMARD,ERMARD,1.0
ERMP1,ERMP1,0.9999737
ERN1,ERN1,0.99997175
ERO1A,ERO1A,0.9999653
ABCA1,ERO1B,0.40222874
ERO1B,ERO1B,1.0
ERP29,ERP29,1.0
ERP44,ERP44,1.0
ERRFI1,ERRFI1,1.0
ERV3-1,ERV3-1,1.0
ESAM,ESAM,0.9999818
ESCO1,ESCO1,0.999973
ESCO2,ESCO2,1.0
ESD,ESD,1.0
ESF1,ESF1,1.0
ESPL1,ESPL1,1.0
ESPN,ESPN,0.9999803
ESPNL,ESPNL,1.0
ESRRA,ESRRA,1.0
ESYT1,ESYT1,0.99999875
ESYT2,ESYT2,1.0
ETAA1,ETAA1,1.0
ETF1,ETF1,1.0
ETFA,ETFA,0.99999297
ETFB,ETFB,0.9999999
ETFBKMT,ETFBKMT,0.9999557
ETFDH,ETFDH,0.9999773
ETFRF1,ETFRF1,1.0
ETHE1,ETHE1,0.9999649
ETNK1,ETNK1,0.9999816
ETNK2,ETNK2,0.99997145
ETS2,ETS2,1.0
ETV1,ETV1,0.9999979
ETV2,ETV2,1.0
ETV3,ETV3,0.9999818
ETV4,ETV4,0.9999749
ETV5,ETV5,0.99997824
ETV6,ETV6,1.0
EVA1B,EVA1B,0.9999764
OPTN,EVI2A,0.40483907
PLA2G4C,EVI2A,0.4209716
TCP11L2,EVI2A,0.4213843
MUC12,EVI2A,0.48652413
OLFM2,EVI2A,0.5303152
CXCL16,EVI2A,0.6252268
KLHDC8A,EVI2A,0.7498944
EVI2A,EVI2A,1.0
EVI2B,EVI2B,0.9999304
EVI5,EVI5,0.99999094
EVI5L,EVI5L,0.99994874
EVL,EVL,1.0
EWSR1,EWSR1,1.0
EXD2,EXD2,1.0
EXD3,EXD3,0.9999815
EXO1,EXO1,0.9999613
EXO5,EXO5,0.99998
EXOC1,EXOC1,0.9999538
EXOC2,EXOC2,0.99996626
EXOC3,EXOC3,0.99998546
EXOC3L2,EXOC3L2,1.0
EXOC3L4,EXOC3L4,1.0
EXOC4,EXOC4,1.0
EXOC5,EXOC5,1.0
EXOC6,EXOC6,1.0
EXOC6B,EXOC6B,0.9999578
EXOC7,EXOC7,1.0
EXOC8,EXOC8,1.0
EXOG,EXOG,0.99999523
EXOSC1,EXOSC1,0.9999834
EXOSC10,EXOSC10,0.9999788
EXOSC2,EXOSC2,1.0
EXOSC3,EXOSC3,1.0
EXOSC4,EXOSC4,0.99999356
EXOSC5,EXOSC5,0.99999803
EXOSC6,EXOSC6,0.9999783
EXOSC7,EXOSC7,0.99999976
EXOSC8,EXOSC8,0.9999973
EXOSC9,EXOSC9,0.9999938
EXPH5,EXPH5,0.9999684
EXT1,EXT1,0.99996537
EXT2,EXT2,0.9999725
EXTL2,EXTL2,0.99999905
EXTL3,EXTL3,1.0
EYA3,EYA3,1.0
EZH1,EZH1,1.0
EZH2,EZH2,0.9999876
EZR,EZR,0.9999867
F11R,F11R,0.9999583
F12,F12,1.0
F2R,F2R,0.99999213
F2RL1,F2RL1,0.9999626
F2RL3,F2RL3,0.9999597
F8,F8,1.0
FAAH,FAAH,0.99998194
FAAP100,FAAP100,1.0
FAAP20,FAAP20,1.0
FAAP24,FAAP24,0.99999416
FABP3,FABP3,1.0
FABP5,FABP5,1.0
FABP6,FABP6,1.0
FADD,FADD,1.0
FADS1,FADS1,0.9999997
FADS2,FADS2,1.0
FADS3,FADS3,1.0
ATOH7,FADS6,0.44082853
FADS6,FADS6,1.0
FAF1,FAF1,0.99997365
FAF2,FAF2,0.9999897
FAH,FAH,1.0
FAHD1,FAHD1,1.0
FAHD2A,FAHD2A,1.0
FAHD2B,FAHD2B,0.99997747
FAIM,FAIM,0.9999994
FAM102A,FAM102A,0.99996954
FAM102B,FAM102B,1.0
FAM104A,FAM104A,1.0
FAM104B,FAM104B,0.99998164
OLAH,FAM107B,0.40424284
FAM107B,FAM107B,0.99995136
FAM110A,FAM110A,0.9999998
FAM110D,FAM110D,1.0
TNFSF14,FAM114A1,0.4029025
FAM114A1,FAM114A1,0.9999835
FAM114A2,FAM114A2,0.9999815
FAM117A,FAM117A,1.0
FAM117B,FAM117B,1.0
FAM118A,FAM118A,0.9999858
FAM118B,FAM118B,1.0
FAM120A,FAM120A,1.0
FAM120AOS,FAM120AOS,1.0
FAM120B,FAM120B,1.0
FAM120C,FAM120C,0.999962
FAM126A,FAM126A,0.9999641
FAM126B,FAM126B,0.9999962
FAM131A,FAM131A,1.0
FAM133A,FAM133A,1.0
FAM133B,FAM133B,0.99999976
FAM135A,FAM135A,0.99998736
FAM136A,FAM136A,1.0
FAM13A,FAM13A,0.99999744
FAM13B,FAM13B,1.0
FAM149B1,FAM149B1,1.0
FAM151B,FAM151B,0.9999876
FAM161A,FAM161A,0.99997795
FAM161B,FAM161B,0.9999883
FAM162A,FAM162A,0.99999565
FAM166B,FAM166B,1.0
C2orf81,FAM167B,0.77757764
FAM167B,FAM167B,1.0
FAM168A,FAM168A,0.99995965
FAM168B,FAM168B,0.99997884
FAM170B,FAM170B,1.0
FAM171A1,FAM171A1,0.99995214
FAM171A2,FAM171A2,0.9999945
FAM172A,FAM172A,1.0
FAM174A,FAM174A,1.0
FAM174B,FAM174B,0.99998695
FAM177A1,FAM177A1,0.99999213
FAM178B,FAM178B,0.9999886
FAM181B,FAM181B,1.0
FAM184A,FAM184A,1.0
FAM184B,FAM184B,0.99995965
FAM185A,FAM185A,0.9999817
FAM186B,FAM186B,0.99991727
FAM187B,FAM187B,1.0
FAM189B,FAM189B,0.99998975
FAM193A,FAM193A,1.0
FAM193B,FAM193B,1.0
FAM199X,FAM199X,1.0
FAM200A,FAM200A,0.9999604
FAM200B,FAM200B,0.9999994
FAM204A,FAM204A,0.9999904
FAM209A,FAM209A,1.0
FAM209B,FAM209B,1.0
FAM20B,FAM20B,1.0
FAM210A,FAM210A,0.9999686
FAM210B,FAM210B,0.9999763
FAM214A,FAM214A,1.0
FAM214B,FAM214B,1.0
FAM216A,FAM216A,0.999982
FAM217B,FAM217B,0.9999687
FAM219A,FAM219A,0.99998766
FAM219B,FAM219B,1.0
FAM220A,FAM220A,1.0
ZNF862,FAM222A,0.44719815
FAM222A,FAM222A,0.9999699
FAM222B,FAM222B,0.9999854
FAM227A,FAM227A,1.0
FAM227B,FAM227B,1.0
FAM228B,FAM228B,0.99996525
FAM229A,FAM229A,0.9999866
FAM229B,FAM229B,0.9999994
FAM234A,FAM234A,1.0
FAM234B,FAM234B,1.0
FAM24B,FAM24B,0.9999798
FAM32A,FAM32A,0.9999956
FAM3A,FAM3A,0.9999693
FAM3C,FAM3C,1.0
FAM43A,FAM43A,1.0
FAM47E,FAM47E,1.0
FAM50A,FAM50A,1.0
FAM53A,FAM53A,1.0
FAM53B,FAM53B,1.0
FAM53C,FAM53C,0.99999803
FAM72A,FAM72A,0.999976
FAM72B,FAM72B,0.99994725
FAM72C,FAM72C,1.0
FAM72D,FAM72D,1.0
FAM76A,FAM76A,0.99999887
FAM76B,FAM76B,0.9999709
FAM78A,FAM78A,1.0
FAM78B,FAM78B,0.99998486
FAM83A,FAM83A,1.0
FAM83D,FAM83D,0.9999558
FAM83G,FAM83G,0.9999835
FAM83H,FAM83H,1.0
FAM86B2,FAM86B2,0.99995327
FAM89A,FAM89A,1.0
FAM89B,FAM89B,1.0
FAM8A1,FAM8A1,1.0
FAM90A1,FAM90A1,1.0
FAM91A1,FAM91A1,0.99997514
FAM98A,FAM98A,0.99999183
FAM98B,FAM98B,1.0
FAM98C,FAM98C,0.99998665
FAN1,FAN1,1.0
FANCA,FANCA,0.9999972
FANCB,FANCB,1.0
FANCC,FANCC,1.0
FANCD2,FANCD2,1.0
FANCE,FANCE,1.0
FANCF,FANCF,1.0
FANCG,FANCG,0.9999715
FANCI,FANCI,1.0
FANCL,FANCL,0.99995726
FANCM,FANCM,0.9999574
FANK1,FANK1,0.9999971
FAR1,FAR1,0.99998647
FAR2,FAR2,1.0
FARP2,FARP2,1.0
FARS2,FARS2,0.9999625
FARSA,FARSA,1.0
FARSB,FARSB,1.0
FASN,FASN,0.9999878
FASTK,FASTK,0.9999672
FASTKD1,FASTKD1,1.0
FASTKD2,FASTKD2,0.9999896
FASTKD3,FASTKD3,0.99997705
FASTKD5,FASTKD5,0.9999555
FAU,FAU,0.9999999
FAXC,FAXC,0.9999747
FAXDC2,FAXDC2,0.9999528
FBF1,FBF1,1.0
FBL,FBL,1.0
FBLIM1,FBLIM1,1.0
FBLN2,FBLN2,0.9999674
FBN1,FBN1,1.0
FBRS,FBRS,0.99999774
FBRSL1,FBRSL1,1.0
FBXL12,FBXL12,1.0
FBXL13,FBXL13,0.9999978
FBXL15,FBXL15,0.99999225
FBXL16,FBXL16,0.9999671
FBXL17,FBXL17,0.9999605
FBXL18,FBXL18,0.99996966
FBXL19,FBXL19,0.99998176
FBXL2,FBXL2,0.9999737
FBXL20,FBXL20,1.0
FBXL22,FBXL22,1.0
FBXL3,FBXL3,0.99998355
FBXL4,FBXL4,1.0
FBXL5,FBXL5,0.9999947
FBXL6,FBXL6,0.9999577
FBXL8,FBXL8,1.0
FBXO10,FBXO10,1.0
FBXO11,FBXO11,1.0
FBXO16,FBXO16,1.0
FBXO17,FBXO17,0.9999767
FBXO2,FBXO2,1.0
FBXO21,FBXO21,1.0
FBXO22,FBXO22,1.0
FBXO24,FBXO24,0.9999856
FBXO25,FBXO25,0.9999981
FBXO27,FBXO27,0.9999925
FBXO28,FBXO28,1.0
FBXO3,FBXO3,1.0
FBXO30,FBXO30,0.9999714
FBXO31,FBXO31,0.99996316
FBXO32,FBXO32,0.9999743
FBXO33,FBXO33,0.9999794
FBXO34,FBXO34,0.9999702
FBXO36,FBXO36,1.0
FBXO38,FBXO38,1.0
FBXO4,FBXO4,1.0
FBXO41,FBXO41,0.99999577
FBXO42,FBXO42,1.0
FBXO44,FBXO44,1.0
FBXO45,FBXO45,1.0
FBXO46,FBXO46,0.9999708
FBXO48,FBXO48,0.9999879
FBXO5,FBXO5,0.99997795
FBXO6,FBXO6,1.0
FBXO7,FBXO7,0.99999034
FBXO8,FBXO8,1.0
FBXO9,FBXO9,0.99997985
FBXW11,FBXW11,0.99996483
FBXW12,FBXW12,1.0
FBXW2,FBXW2,1.0
FBXW4,FBXW4,1.0
FBXW5,FBXW5,1.0
FBXW7,FBXW7,0.9999784
FBXW8,FBXW8,0.99998
FBXW9,FBXW9,1.0
FCER1G,FCER1G,0.9999969
FCF1,FCF1,1.0
CREB5,FCGR1A,0.40645793
TNS2,FCGR1A,0.44306478
LAMP3,FCGR1A,0.47265336
SLC10A5,FCGR1A,0.49279127
GFY,FCGR1A,0.5438517
CCL2,FCGR1A,0.5544465
AXDND1,FCGR1A,0.5616841
FCGR1A,FCGR1A,0.9999997
FCGR2A,FCGR2A,0.99999976
FCGRT,FCGRT,0.99996847
FCHO1,FCHO1,1.0
FCHO2,FCHO2,0.99996793
FCHSD1,FCHSD1,1.0
FCHSD2,FCHSD2,1.0
FCRLB,FCRLB,0.9999978
FDFT1,FDFT1,1.0
FDPS,FDPS,1.0
FDX1,FDX1,0.9999864
FDX2,FDX2,1.0
FDXACB1,FDXACB1,0.99995846
FDXR,FDXR,0.99999166
FECH,FECH,1.0
FEM1A,FEM1A,0.99998236
FEM1B,FEM1B,1.0
FEM1C,FEM1C,0.9999594
FEN1,FEN1,1.0
FER,FER,0.9999476
FERMT2,FERMT2,0.99997175
FERMT3,FERMT3,1.0
FES,FES,1.0
FEV,FEV,0.99998784
FEZ1,FEZ1,0.99998534
FEZ2,FEZ2,1.0
FGD1,FGD1,1.0
CD69,FGD2,0.45872074
ABCA5,FGD2,0.48248586
PITPNM3,FGD2,0.5102682
IL1RL1,FGD2,0.5943965
CYTIP,FGD2,0.6445097
FGD2,FGD2,0.9999976
FGD3,FGD3,0.999984
FGD4,FGD4,0.9999771
FGD6,FGD6,1.0
FGF11,FGF11,1.0
FGF12,FGF12,1.0
FGF13,FGF13,1.0
FGF18,FGF18,1.0
FGF2,FGF2,0.99998844
FGF22,FGF22,0.999982
FGF9,FGF9,1.0
FGFBP3,FGFBP3,1.0
FGFR1,FGFR1,0.9999711
FGFR1OP2,FGFR1OP2,1.0
FGFR3,FGFR3,1.0
FGFR4,FGFR4,1.0
FGFRL1,FGFRL1,1.0
FGGY,FGGY,1.0
FH,FH,1.0
FHAD1,FHAD1,0.9999342
FHDC1,FHDC1,0.9999833
FHIT,FHIT,1.0
FHL3,FHL3,1.0
FHOD1,FHOD1,0.9999903
FIBCD1,FIBCD1,1.0
FIBP,FIBP,1.0
FICD,FICD,0.99999297
FIG4,FIG4,1.0
FIGNL1,FIGNL1,1.0
FILIP1L,FILIP1L,1.0
FIP1L1,FIP1L1,1.0
FIS1,FIS1,1.0
FITM1,FITM1,1.0
FITM2,FITM2,1.0
FIZ1,FIZ1,0.9999906
FJX1,FJX1,1.0
FKBP11,FKBP11,1.0
FKBP14,FKBP14,0.99996585
FKBP15,FKBP15,0.9999589
FKBP1A,FKBP1A,0.9999996
FKBP1B,FKBP1B,1.0
FKBP2,FKBP2,0.999997
FKBP3,FKBP3,1.0
FKBP4,FKBP4,0.9999929
FKBP5,FKBP5,1.0
FKBP7,FKBP7,0.99996424
FKBP8,FKBP8,0.9999974
FKBP9,FKBP9,1.0
FKBPL,FKBPL,1.0
FKRP,FKRP,1.0
FKTN,FKTN,0.9999657
FLAD1,FLAD1,0.99999434
FLCN,FLCN,0.9999744
FLII,FLII,1.0
FLNA,FLNA,0.99997556
FLNB,FLNB,1.0
FLNC,FLNC,1.0
FLOT1,FLOT1,0.999989
FLOT2,FLOT2,0.9999985
FLT1,FLT1,1.0
FLT3LG,FLT3LG,1.0
FLT4,FLT4,0.99998295
FLVCR1,FLVCR1,0.99996173
FLVCR2,FLVCR2,0.9999345
FLYWCH1,FLYWCH1,1.0
FLYWCH2,FLYWCH2,1.0
FMC1,FMC1,1.0
FMNL1,FMNL1,1.0
FMNL2,FMNL2,1.0
FMNL3,FMNL3,0.99997675
FMO4,FMO4,1.0
FMO5,FMO5,0.999975
FMR1,FMR1,0.99996686
FN3K,FN3K,0.9999566
FN3KRP,FN3KRP,1.0
FNBP1,FNBP1,0.9999811
FNBP1L,FNBP1L,0.99999976
FNBP4,FNBP4,0.9999803
FNDC10,FNDC10,0.9999725
PTAFR,FNDC11,0.4789407
FNDC11,FNDC11,1.0
FNDC3A,FNDC3A,0.99998456
FNDC3B,FNDC3B,1.0
FNDC4,FNDC4,1.0
FNDC5,FNDC5,0.99998814
FNIP1,FNIP1,0.9999869
FNIP2,FNIP2,0.99996287
FNTA,FNTA,0.99998367
FNTB,FNTB,1.0
FOCAD,FOCAD,1.0
FOLR1,FOLR1,0.9999956
FOLR2,FOLR2,1.0
FOS,FOS,1.0
EGR3,FOSB,0.40639868
FOSB,FOSB,0.99996144
FOSL1,FOSL1,0.9999716
FOSL2,FOSL2,0.9999844
FOXA1,FOXA1,1.0
FOXA3,FOXA3,1.0
FOXC1,FOXC1,0.99999285
FOXD1,FOXD1,1.0
FOXD2,FOXD2,0.9999793
FOXD3,FOXD3,0.99997944
FOXD4,FOXD4,1.0
FOXG1,FOXG1,1.0
FOXH1,FOXH1,1.0
FOXJ2,FOXJ2,0.99998087
FOXJ3,FOXJ3,0.99999046
FOXK1,FOXK1,0.9999785
FOXK2,FOXK2,1.0
FOXL2,FOXL2,1.0
M1AP,FOXL2NB,0.42658824
FOXL2NB,FOXL2NB,0.999968
FOXM1,FOXM1,0.9999994
FOXN2,FOXN2,0.99998206
FOXN3,FOXN3,1.0
FOXO1,FOXO1,1.0
FOXO3,FOXO3,0.99998105
FOXO4,FOXO4,0.99996036
SPDEF,FOXO6,0.5358817
FOXO6,FOXO6,0.99997026
FOXP1,FOXP1,1.0
FOXP4,FOXP4,1.0
FOXR1,FOXR1,0.99996334
FOXRED1,FOXRED1,1.0
FOXRED2,FOXRED2,0.9999705
FPGS,FPGS,0.99998844
FPGT,FPGT,0.99999774
FRA10AC1,FRA10AC1,1.0
FRAT1,FRAT1,0.9999649
FRAT2,FRAT2,1.0
FRG1,FRG1,0.9999851
FRMD3,FRMD3,1.0
FRMD4A,FRMD4A,1.0
FRMD4B,FRMD4B,1.0
FRMD8,FRMD8,1.0
FRRS1,FRRS1,0.9999509
FRS2,FRS2,1.0
FRS3,FRS3,1.0
FRYL,FRYL,1.0
FSCN1,FSCN1,0.9999879
FSCN3,FSCN3,1.0
FSD1,FSD1,0.99999946
FSD1L,FSD1L,1.0
FSD2,FSD2,1.0
FSIP1,FSIP1,0.99995947
FST,FST,0.99996114
FSTL3,FSTL3,1.0
NLRX1,FSTL5,0.41998944
FSTL5,FSTL5,1.0
FTCD,FTCD,1.0
