source,target,importance
SOCS5,SOCS5,0.9999998
CALM2,CALM2,0.9999999
EPCAM,EPCAM,1.0
MSH6,MSH6,1.0
ZBTB20,AC079807.2,0.57110023
AC079807.2,AC079807.2,1.0
FOXN2,FOXN2,1.0
RP11-191L17.1,RP11-191L17.1,1.0
PPP1R21,PPP1R21,0.999996
PSME4,PSME4,0.99999356
SPTBN1,SPTBN1,1.0
RTN4,RTN4,1.0
RPL39,RPS27A,0.43606168
RPL21,RPS27A,0.45158592
RPL9,RPS27A,0.46898565
RPS3A,RPS27A,0.5464795
RPS24,RPS27A,0.5477278
RPL7,RPS27A,0.5773539
RPL26,RPS27A,0.5960472
RPL34,RPS27A,0.7032005
RPS27A,RPS27A,1.0
CCDC88A,CCDC88A,0.9999908
AC012358.8,AC012358.8,0.99999243
RP11-334G22.1,RP11-334G22.1,0.99999076
PUS10,PUS10,0.9999986
PEX13,PEX13,1.0
KIAA1841,KIAA1841,1.0
FAM161A,FAM161A,1.0
TMEM17,TMEM17,1.0
PELI1,PELI1,1.0
LGALSL,LGALSL,1.0
AFTPH,AFTPH,1.0
AC007365.3,AC007365.3,1.0
ACTR2,ACTR2,1.0
AC074391.1,AC074391.1,1.0
MEIS1,MEIS1,0.9999967
WDR92,WDR92,1.0
RP11-474G23.3,RP11-474G23.3,0.9999918
FBXO48,FBXO48,1.0
ANTXR1,ANTXR1,1.0
ANXA4,ANXA4,1.0
MXD1,MXD1,1.0
NAGK,NAGK,1.0
RP11-467P9.1,RP11-467P9.1,0.99999803
MPHOSPH10,MPHOSPH10,0.99999714
ZNF638,ZNF638,0.99999607
DYSF,DYSF,0.99999136
EXOC6B,EXOC6B,1.0
SFXN5,SFXN5,0.99999446
SMYD5,SMYD5,1.0
PRADC1,PRADC1,1.0
DUSP11,DUSP11,1.0
BOLA3-AS1,BOLA3-AS1,0.9999954
MTHFD2,MTHFD2,0.99999964
SLC4A5,SLC4A5,0.9999898
WDR54,WDR54,1.0
WBP1,WBP1,0.9999987
CCDC142,CCDC142,0.99998903
RP11-259N19.1,RP11-259N19.1,1.0
RP11-342K6.4,RP11-342K6.4,1.0
TRABD2A,TRABD2A,1.0
TMSB10,TMSB10,0.9999998
TGOLN2,TGOLN2,1.0
CAPG,CAPG,0.9999946
VAMP8,VAMP8,0.999999
VAMP5,VAMP5,0.9999928
KDM3A,KDM3A,0.9999928
RMND5A,RMND5A,0.99999374
KRCC1,KRCC1,1.0
AC062029.1,AC062029.1,1.0
TEKT4,TEKT4,0.99999404
ZNF514,ZNF514,0.9999996
ZNF2,ZNF2,0.9999978
ANKRD36C,ANKRD36C,0.99998987
SNRNP200,SNRNP200,0.9999971
ARID5A,ARID5A,0.99999744
FAM178B,FAM178B,0.99999785
ANKRD36,ANKRD36,0.9999937
AC159540.1,AC159540.1,0.99999046
ACTR1B,ACTR1B,1.0
INPP4A,INPP4A,0.9999946
MGAT4A,MGAT4A,0.99999726
TSGA10,TSGA10,0.99999344
C2orf15,C2orf15,0.9999957
MITD1,MITD1,0.99999803
LYG1,LYG1,0.9999967
REV1,REV1,1.0
LONRF2,LONRF2,1.0
RP11-299H21.1,RP11-299H21.1,0.9999977
MAP4K4,MAP4K4,0.9999963
IL1R1,IL1R1,1.0
CYTIP,IL1RL1,0.4284896
IL1RL1,IL1RL1,1.0
IL18R1,IL18R1,0.9999958
SLC9A2,SLC9A2,1.0
TMEM182,TMEM182,1.0
RP11-332H14.2,RP11-332H14.2,1.0
C2orf49,C2orf49,1.0
PA2G4,AC108868.6,0.45304093
AC108868.6,AC108868.6,0.99999464
SULT1C4,SULT1C4,0.99999976
GCC2,GCC2,1.0
LINC01123,LINC01123,1.0
NPHP1,NPHP1,0.9999964
LIMS3-1,LIMS3-1,0.9999991
BUB1,BUB1,1.0
RP3-402G11.28,ACOXL,0.41813022
ACOXL,ACOXL,1.0
BCL2L11,BCL2L11,0.9999919
RP11-181E10.3,RP11-181E10.3,0.99999386
TMEM87B,TMEM87B,0.9999985
TTL,TTL,0.9999948
POLR1B,POLR1B,0.9999988
SLC20A1,SLC20A1,0.99999774
NT5DC4,NT5DC4,0.99999046
CKAP2L,CKAP2L,1.0
RP11-65I12.1,RP11-65I12.1,1.0
RP11-141B14.1,RP11-141B14.1,1.0
ACTR3,ACTR3,0.99999756
DPP10-AS1,DPP10-AS1,1.0
CCDC93,CCDC93,1.0
TMEM177,TMEM177,1.0
PTPN4,PTPN4,0.9999952
RALB,RALB,1.0
GYPC,GYPC,1.0
NDRG1,PROC,0.4287331
RP11-43F13.4,PROC,0.44516405
TMEM105,PROC,0.4745062
CTD-2526A2.2,PROC,0.48641077
GPR124,PROC,0.58814603
APOL6,PROC,0.60221875
RP11-16E12.1,PROC,0.6583617
CHRNB4,PROC,0.6808813
S100A14,PROC,0.71368927
PROC,PROC,1.0
SFT2D3,SFT2D3,1.0
RP5-935K16.1,RP5-935K16.1,1.0
RP11-395A13.2,RP11-395A13.2,1.0
HS6ST1,HS6ST1,1.0
PTPN18,PTPN18,1.0
POTEE,POTEE,1.0
CCDC74A,CCDC74A,1.0
TMEM163,TMEM163,0.9999934
CCNT2,CCNT2,0.99999505
MCM6,MCM6,0.9999963
PAGE1,HNMT,0.44106248
SP6,HNMT,0.44885033
HNMT,HNMT,0.99999344
AC016710.1,AC016710.1,0.99999726
ZEB2,ZEB2,1.0
LYPD6B,LYPD6B,0.9999919
MMADHC,MMADHC,1.0
RBM43,RBM43,0.99999404
CTD-2555K7.4,NEB,0.42123067
NEB,NEB,0.9999924
FMNL2,FMNL2,1.0
ARL6IP6,ARL6IP6,0.99999857
GPD2,GPD2,0.99999946
CDC42EP5,CYTIP,0.40131
GPX5,CYTIP,0.40920892
IL1RL1,CYTIP,0.4284896
SERPINE1,CYTIP,0.4323801
AREG,CYTIP,0.43500018
MUC12,CYTIP,0.4389794
PHLDA1,CYTIP,0.47648454
ACRC,CYTIP,0.5476787
CD69,CYTIP,0.64163005
CYTIP,CYTIP,0.9999782
AC019186.1,AC019186.1,0.9999927
TANC1,TANC1,1.0
BAZ2B,BAZ2B,1.0
MARCH7,MARCH7,1.0
RBMS1,RBMS1,1.0
PSMD14,PSMD14,1.0
IFIH1,IFIH1,1.0
GCA,GCA,0.99999607
SCN9A,SCN9A,1.0
NOSTRIN,NOSTRIN,0.999996
SPC25,SPC25,0.9999985
CCDC173,CCDC173,0.9999982
PHOSPHO2,PHOSPHO2,0.9999923
SSB,SSB,1.0
BCL6,AC007277.3,0.40547916
ZGPAT,AC007277.3,0.5790841
AC007277.3,AC007277.3,1.0
LINC01124,LINC01124,0.99999857
SP5,SP5,1.0
ERICH2,ERICH2,1.0
GAD1,GAD1,0.9999986
TLK1,TLK1,0.99999195
CYBRD1,CYBRD1,1.0
AC068039.4,AC068039.4,0.999999
METAP1D,METAP1D,1.0
DLX2,DLX2,1.0
AC093818.1,AC093818.1,0.99999917
MLTK,MLTK,1.0
CDCA7,CDCA7,1.0
SP9,SP9,0.9999998
AC018470.1,AC018470.1,0.99999416
CIR1,CIR1,1.0
AC010894.3,AC010894.3,0.99998915
AC018890.6,AC018890.6,0.9999957
RP11-753H16.3,CHN1,0.45278007
CHN1,CHN1,1.0
ATF2,ATF2,0.99999666
NFE2L2,NFE2L2,1.0
RP3-522J7.6,AC079305.10,0.41863763
AC079305.10,AC079305.10,1.0
TTC30A,TTC30A,0.999994
AC009948.5,AC009948.5,0.9999947
GPR20,TTN,0.45243162
TTN,TTN,0.9999966
RP11-65L3.4,RP11-65L3.4,1.0
RP11-171I2.5,RP11-171I2.5,1.0
OR14C36,RP11-171I2.3,0.40331033
BCL6,RP11-171I2.3,0.42511114
ZGPAT,RP11-171I2.3,0.6070165
RP11-171I2.3,RP11-171I2.3,0.99999726
ITGA4,ITGA4,1.0
SSFA2,SSFA2,0.9999947
DUSP19,DUSP19,1.0
AC008174.3,AC008174.3,1.0
TFPI,TFPI,0.9999918
WDR75,WDR75,0.9999967
SLC40A1,SLC40A1,1.0
ANKAR,ANKAR,0.9999802
RBPMS,RP11-455J20.3,0.4366204
XKR3,RP11-455J20.3,0.44940397
RP11-455J20.3,RP11-455J20.3,0.9999944
C2orf88,C2orf88,0.9999987
HIBCH,HIBCH,1.0
INPP1,INPP1,1.0
MFSD6,MFSD6,1.0
RP11-647K16.1,RP11-647K16.1,0.9999976
TMEM194B,TMEM194B,1.0
GLS,GLS,1.0
SDPR,SDPR,1.0
SLC39A10,SLC39A10,0.9999966
STK17B,STK17B,1.0
SGPP2,HECW2,0.45663404
ALPK1,HECW2,0.47244594
HECW2,HECW2,0.99999946
AC020571.3,AC020571.3,1.0
CCDC150,CCDC150,1.0
PGAP1,PGAP1,1.0
SF3B1,SF3B1,0.9999971
HSPD1,HSPD1,1.0
RPL21,HSPE1,0.42001215
RPS24,HSPE1,0.45691234
HSPE1,HSPE1,1.0
SATB2,SATB2,1.0
C2orf69,C2orf69,0.99999565
KCTD18,KCTD18,0.99999255
SGOL2,SGOL2,1.0
CLK1,CLK1,1.0
NIF3L1,NIF3L1,0.99999946
NDUFB3,NDUFB3,0.99999976
CFLAR,CFLAR,1.0
CASP10,CASP10,1.0
CASP8,CASP8,0.9999963
STRADB,STRADB,0.9999992
NOP58,NOP58,1.0
WDR12,WDR12,1.0
ABI2,ABI2,1.0
FASTKD2,FASTKD2,0.99999857
CREB1,CREB1,0.99999994
CCNYL1,CCNYL1,1.0
RP11-801F7.1,RP11-801F7.1,0.9999991
AC096772.6,AC096772.6,1.0
IDH1,IDH1,0.9999882
IDH1-AS1,IDH1-AS1,1.0
PTH2R,PTH2R,0.9999955
RPE,RPE,1.0
AC007038.7,AC007038.7,1.0
AC006994.2,AC006994.2,0.99998444
BARD1,BARD1,1.0
ATIC,ATIC,0.99999666
MREG,MREG,1.0
PECR,PECR,0.9999958
AC098820.4,AC098820.4,1.0
IGFBP2,IGFBP2,1.0
SLC11A1,SLC11A1,0.9999876
RP11-378A13.2,RP11-378A13.2,1.0
VIL1,VIL1,0.99999475
USP37,USP37,1.0
RQCD1,RQCD1,0.999987
FEV,FEV,0.99999434
CRYBA2,CRYBA2,1.0
CXCL3,CCDC108,0.40623927
CCDC108,CCDC108,0.999988
RP11-33O4.1,RP11-33O4.1,0.99999857
SLC23A3,SLC23A3,0.9999959
ZFAND2B,ZFAND2B,0.9999958
TUBA4A,TUBA4A,1.0
DNAJB2,DNAJB2,0.999998
DES,DES,0.99999684
SPEG,SPEG,0.9999993
GMPPA,GMPPA,0.99999744
ASIC4,ASIC4,0.9999959
INHA,INHA,0.9999875
HECW2,SGPP2,0.45663404
SGPP2,SGPP2,1.0
RP11-16P6.1,RP11-16P6.1,0.99999493
AC004221.2,KCNE4,0.48944026
KCNE4,KCNE4,1.0
WDFY1,WDFY1,0.9999968
IRS1,IRS1,1.0
AC097662.2,AC097662.2,1.0
AGFG1,AGFG1,0.99999493
TRIP12,TRIP12,1.0
SP110,SP110,0.99999344
ITM2C,ITM2C,1.0
NCL,NCL,1.0
PTMA,PTMA,1.0
COPS7B,COPS7B,1.0
LOXL2,NPPC,0.47810847
NPPC,NPPC,1.0
RP11-428K3.1,NGEF,0.5606351
NGEF,NGEF,1.0
DGKD,DGKD,0.99999654
AC105760.2,AC105760.2,1.0
ESPNL,ESPNL,1.0
ILKAP,ILKAP,1.0
HES6,HES6,0.9999999
PER2,PER2,0.99999887
PASK,PASK,0.9999935
BOK,BOK,0.9999923
ING5,ING5,1.0
AC093642.3,AC093642.3,1.0
RP11-341N2.1,RP11-341N2.1,1.0
RP11-97C16.1,RP11-97C16.1,0.9999943
ITPR1,ITPR1,0.9999949
BHLHE40,BHLHE40,0.99999297
AC026202.3,AC026202.3,0.9999963
EDEM1,EDEM1,1.0
RAD18,RAD18,1.0
SETD5-AS1,SETD5-AS1,0.99999654
CAMK1,CAMK1,0.99999434
IL17RE,IL17RE,0.9999999
FANCD2,FANCD2,1.0
TATDN2,TATDN2,0.99999976
LINC00852,LINC00852,1.0
GHRL,GHRL,0.9999994
TAMM41,TAMM41,0.99999946
RP11-767C1.2,RP11-767C1.2,0.99999595
RPL3,RPL32,0.41961533
RPL13A,RPL32,0.44707942
RPS6,RPL32,0.46813163
RPS18,RPL32,0.516903
RPL32,RPL32,1.0
RP11-767C1.1,RP11-767C1.1,0.9999952
FBLN2,FBLN2,0.9999943
RPS24,LSM3,0.41102165
LSM3,LSM3,1.0
SLC6A6,SLC6A6,0.99999595
NR2C2,NR2C2,1.0
SH3BP5,SH3BP5,0.9999953
HACL1,HACL1,1.0
BTD,BTD,1.0
ANKRD28,ANKRD28,1.0
RP11-415F23.2,RP11-415F23.2,1.0
RP11-415F23.3,RP11-415F23.3,1.0
PLCL2,PLCL2,1.0
TBC1D5,TBC1D5,0.9999984
EFHB,EFHB,1.0
KAT2B,KAT2B,0.99999297
SGOL1,SGOL1,0.99999607
UBE2E2,UBE2E2,1.0
UBE2E1-AS1,UBE2E1-AS1,1.0
NKIRAS1,NKIRAS1,1.0
NR1D2,NR1D2,1.0
RP11-317L10.1,RP11-317L10.1,0.999997
NGLY1,NGLY1,1.0
OXSM,OXSM,0.9999901
SLC4A7,SLC4A7,1.0
CMTM6,CMTM6,1.0
DYNC1LI1,DYNC1LI1,1.0
GLB1,GLB1,1.0
TMPPE,TMPPE,1.0
FBXL2,FBXL2,0.9999981
CLASP2,CLASP2,0.99998933
RP11-10C24.2,RP11-10C24.2,0.99999595
EPM2AIP1,EPM2AIP1,0.9999973
RP11-259K5.2,RP11-259K5.2,0.99999976
PLCD1,PLCD1,0.999992
POU4F2,TTC21A,0.40684658
TTC21A,TTC21A,1.0
CSRNP1,CSRNP1,1.0
RP11-391M1.4,RP11-391M1.4,1.0
ZNF621,ZNF621,0.99999696
NKTR,NKTR,0.9999952
RP4-613B23.1,RP4-613B23.1,1.0
CCDC13,CCDC13,1.0
HIGD1A,HIGD1A,1.0
SNRK,SNRK,1.0
ABHD5,ABHD5,0.9999968
LINC00694,LINC00694,1.0
ZNF501,ZNF501,0.9999991
TMEM158,TMEM158,0.9999979
LARS2,LARS2,0.9999952
SACM1L,SACM1L,0.9999911
CCRL2,CCRL2,0.99999124
KIF9-AS1,KIF9-AS1,0.9999939
RP11-708J19.1,RP11-708J19.1,1.0
SCAP,SCAP,0.9999973
CSPG5,CSPG5,0.9999988
CDC25A,CDC25A,0.9999946
NME6,NME6,1.0
COL7A1,COL7A1,1.0
SLC26A6,SLC26A6,0.9999999
PRKAR2A-AS1,PRKAR2A-AS1,0.99999976
ARIH2OS,ARIH2OS,0.9999909
IMPDH2,IMPDH2,0.99999976
RP13-131K19.6,RP13-131K19.6,0.9999925
QRICH1,QRICH1,1.0
KLHDC8B,KLHDC8B,0.999995
TCTA,TCTA,1.0
DAG1,DAG1,1.0
RP11-11N7.4,MST1,0.45099178
RP11-245J9.5,MST1,0.45457932
MST1,MST1,1.0
RNF123,RNF123,0.9999937
RP11-11N7.4,GMPPB,0.44373366
AC012314.8,GMPPB,0.47816467
GMPPB,GMPPB,1.0
FAM212A,FAM212A,1.0
UBA7,UBA7,0.9999955
RBM5,RBM5,1.0
RASSF1,RASSF1,0.99999666
XXcos-LUCA11.4,XXcos-LUCA11.4,1.0
CISH,CISH,1.0
MANF,MANF,0.9999983
RBM15B,RBM15B,1.0
PARP3,PARP3,1.0
PCBP4,PCBP4,0.9999973
ABHD14B,ABHD14B,1.0
TNNC1,TNNC1,1.0
VDR,STAB1,0.5049628
STAB1,STAB1,0.99998575
GNL3,GNL3,0.9999995
TMEM110-MUSTN1,TMEM110-MUSTN1,0.9999998
RP11-108P20.1,RP11-894J14.5,0.41062286
RP11-894J14.5,RP11-894J14.5,1.0
PRKCD,PRKCD,1.0
CHDH,CHDH,1.0
CCDC66,CCDC66,0.99999183
FAM208A,FAM208A,0.9999974
ARHGEF3,ARHGEF3,1.0
ARF4,ARF4,0.99999815
SLMAP,SLMAP,1.0
KCTD6,KCTD6,0.99999106
PTPRG,PTPRG,0.9999963
RP11-11N7.4,RP11-245J9.5,0.41554978
MST1,RP11-245J9.5,0.45457932
RP11-245J9.5,RP11-245J9.5,1.0
RP11-81N13.1,RP11-81N13.1,0.99999654
TMF1,TMF1,1.0
UBA3,UBA3,1.0
MITF,MITF,1.0
FOXP1,FOXP1,1.0
RYBP,RYBP,0.99999154
PPP4R2,PPP4R2,1.0
RP11-88I18.2,LINC00960,0.42541745
LINC00960,LINC00960,1.0
RP11-47P18.1,RP11-47P18.1,1.0
GBE1,GBE1,1.0
ZNF654,ZNF654,0.9999996
C3orf38,C3orf38,1.0
PROS1,PROS1,1.0
ARL13B,ARL13B,0.9999887
DHFRL1,DHFRL1,1.0
NSUN3,NSUN3,1.0
MTRNR2L12,MTRNR2L12,1.0
CRYBG3,CRYBG3,0.99999624
MINA,MINA,0.9999989
CLDND1,CLDND1,1.0
FILIP1L,FILIP1L,1.0
RP11-114I8.4,RP11-114I8.4,0.9999996
TMEM45A,TMEM45A,1.0
PLXNA2,IMPG2,0.43367967
IMPG2,IMPG2,1.0
TRMT10C,TRMT10C,0.9999977
ZBTB11,ZBTB11,0.9999941
CEP97,CEP97,0.99999475
RP11-196G11.2,ALCAM,0.5151494
ALCAM,ALCAM,0.99999636
BBX,BBX,0.9999931
LINC00636,LINC00636,0.99999684
CD47,CD47,1.0
CD96,CD96,1.0
C3orf52,C3orf52,1.0
SPICE1,SPICE1,0.999998
KIAA2018,KIAA2018,1.0
QTRTD1,QTRTD1,1.0
AC079807.2,ZBTB20,0.57110023
ZBTB20,ZBTB20,0.9999918
TMEM39A,TMEM39A,0.99999654
POGLUT1,POGLUT1,0.9999954
RP11-190C22.8,RP11-190C22.8,0.9999965
TIMMDC1,TIMMDC1,1.0
RP11-190C22.9,RP11-190C22.9,1.0
LRRC58,LRRC58,1.0
EAF2,EAF2,0.99999505
RP11-2B6.2,SLC15A2,0.45113122
SLC15A2,SLC15A2,1.0
CCDC58,CCDC58,0.9999982
PARP9,PARP9,0.99999744
HSPBAP1,HSPBAP1,0.9999991
DIRC2,DIRC2,1.0
RP11-67L2.2,RP11-67L2.2,0.99999803
MYLK-AS1,MYLK-AS1,1.0
RP11-71H17.9,RP11-71H17.9,0.9999988
KLF15,KLF15,0.99999225
ABTB1,ABTB1,1.0
GATA2,GATA2,0.99999756
RP11-475N22.4,RP11-475N22.4,1.0
RP11-723O4.9,RP11-723O4.9,0.9999919
RP11-434H6.7,RP11-434H6.7,0.9999916
HMCES,HMCES,1.0
H1FX,H1FX,0.9999999
EFCAB12,EFCAB12,1.0
TMCC1-AS1,TMCC1-AS1,0.999996
RP11-77P16.4,RP11-77P16.4,1.0
UBA5,UBA5,0.9999961
TF,TF,1.0
PPP2R3A,PPP2R3A,1.0
RP11-305O4.3,RP11-305O4.3,1.0
RP11-102M11.2,RP11-102M11.2,0.9999966
SLC35G2,SLC35G2,0.9999965
RP11-731C17.2,RP11-731C17.2,0.99999374
DZIP1L,DZIP1L,0.9999923
RP11-548O1.3,RP11-548O1.3,0.9999948
CTB-13F3.1,C3orf72,0.4031725
C3orf72,C3orf72,0.9999921
COPB2,COPB2,0.9999967
NMNAT3,NMNAT3,1.0
ZBTB38,ZBTB38,0.9999912
ATP1B3,ATP1B3,0.99999994
TFDP2,TFDP2,1.0
RP11-485G4.2,RP11-485G4.2,0.99999577
XRN1,XRN1,0.99999326
ATR,ATR,0.999997
PLS1,PLS1,0.99999297
TRPC1,TRPC1,0.99999297
RP11-372E1.6,RP11-372E1.6,0.999997
RP11-91G21.1,RP11-91G21.1,0.99999523
CHST2,CHST2,1.0
C3orf58,C3orf58,1.0
ZIC1,ZIC1,0.99999404
GYG1,GYG1,1.0
HLTF,HLTF,0.99999344
EIF2A,EIF2A,1.0
SIAH2,SIAH2,1.0
RP11-246A10.1,RP11-246A10.1,0.99998724
MBNL1,MBNL1,0.99999696
MBNL1-AS1,MBNL1-AS1,0.9999992
RAP2B,RAP2B,0.9999974
ARHGEF26,ARHGEF26,0.99999297
TIPARP,TIPARP,1.0
LEKR1,LEKR1,0.999999
SHOX2,SHOX2,1.0
MLF1,MLF1,1.0
GFM1,GFM1,0.99999404
MFSD1,MFSD1,1.0
IFT80,IFT80,0.9999941
SMC4,SMC4,0.9999994
RP11-16N11.2,RP11-16N11.2,1.0
PPM1L,PPM1L,0.99999124
NMD3,NMD3,0.9999952
SERPINI1,SERPINI1,0.999998
GOLIM4,GOLIM4,1.0
TERC,TERC,1.0
TMEM27,RP11-379K17.4,0.40099794
RP11-379K17.4,RP11-379K17.4,1.0
PHC3,PHC3,0.99999523
RP11-379K17.12,RP11-379K17.12,0.99999464
PRKCI,PRKCI,0.99999976
SKIL,SKIL,1.0
RPL22L1,RPL22L1,0.9999982
TNIK,TNIK,1.0
FNDC3B,FNDC3B,1.0
TNFSF10,TNFSF10,0.99999523
TBL1XR1,TBL1XR1,0.99999285
RP11-114M1.1,RP11-114M1.1,0.9999879
ZMAT3,ZMAT3,0.9999976
RP11-245C23.3,RP11-245C23.3,1.0
KCNMB3,KCNMB3,0.99999505
RP11-255C15.4,RP11-255C15.4,1.0
RP11-255C15.3,RP11-255C15.3,1.0
ACTL6A,ACTL6A,0.9999958
MRPL47,MRPL47,0.99999756
TTC14,TTC14,1.0
GFY,LAMP3,0.4016288
FCGR1A,LAMP3,0.41035783
AXDND1,LAMP3,0.48034728
LAMP3,LAMP3,0.99999905
MCF2L2,MCF2L2,1.0
B3GNT5,B3GNT5,1.0
KLHL6,KLHL6,1.0
KLHL24,KLHL24,1.0
RP11-778D9.12,RP11-778D9.12,1.0
RP4-616B8.4,CAMK2N2,0.4384047
CAMK2N2,CAMK2N2,0.9999939
EIF4G1,EIF4G1,1.0
FAM131A,FAM131A,1.0
CLCN2,CLCN2,0.9999931
C3orf70,C3orf70,0.99999887
MAP3K13,MAP3K13,1.0
SENP2,SENP2,1.0
IGF2BP2,IGF2BP2,1.0
DNAJB11,DNAJB11,0.9999962
RP11-573D15.9,RP11-573D15.9,0.9999886
EIF4A2,EIF4A2,0.9999996
RFC4,RFC4,0.9999977
RPL39L,RPL39L,0.9999998
AK7,BCL6,0.40157214
AC007277.3,BCL6,0.40547916
RP11-171I2.3,BCL6,0.42511114
OR14C36,BCL6,0.46586093
ZGPAT,BCL6,0.70091724
BCL6,BCL6,0.99999344
FGF12,FGF12,0.99999905
HES1,HES1,0.99999344
LINC00884,LINC00884,0.9999988
TMEM44,TMEM44,0.9999977
LSG1,LSG1,0.99999666
FAM43A,FAM43A,1.0
ACAP2,ACAP2,1.0
AC069513.4,AC069513.4,0.9999935
RP11-480A16.1,RP11-480A16.1,0.9999989
TFRC,TFRC,0.999998
LINC00885,LINC00885,1.0
ZDHHC19,ZDHHC19,1.0
TCTEX1D2,TCTEX1D2,0.99999064
UBXN7,UBXN7,0.9999986
UBXN7-AS1,UBXN7-AS1,0.9999983
RNF168,RNF168,1.0
EIF3CL,LINC01063,0.6621749
LINC01063,LINC01063,1.0
CEP19,CEP19,0.99999595
DLG1-AS1,DLG1-AS1,1.0
FYTTD1,FYTTD1,1.0
RP11-803P9.1,RP11-803P9.1,0.9999983
LMLN,LMLN,0.99999577
PIGG,PIGG,0.99999297
SLC26A1,SLC26A1,1.0
RP11-20I20.4,RP11-20I20.4,0.9999924
FAM53A,FAM53A,0.99999374
SLBP,SLBP,0.9999996
RP11-572O17.1,RP11-572O17.1,0.9999911
TACC3,TACC3,1.0
NAT8L,NAT8L,1.0
MXD4,MXD4,1.0
RNF4,RNF4,1.0
ADD1,ADD1,1.0
TMEM128,TMEM128,1.0
LYAR,LYAR,0.9999993
ZBTB49,ZBTB49,1.0
MSX1,MSX1,1.0
MAN2B2,MAN2B2,1.0
RP11-539L10.3,RP11-539L10.3,1.0
S100P,S100P,0.99999124
BLOC1S4,BLOC1S4,0.9999964
KIAA0232,KIAA0232,0.99999934
GRPEL1,GRPEL1,0.9999973
LL22NC03-N27C7.1,AFAP1,0.4213591
AFAP1,AFAP1,0.99998593
SYNGR4,RP11-799M12.2,0.45110708
RP11-799M12.2,RP11-799M12.2,0.9999938
LAP3,LAP3,1.0
CYTH4,FAM184B,0.40213355
PGBD3,FAM184B,0.42731962
RP11-503E24.2,FAM184B,0.47463268
FAM184B,FAM184B,1.0
NCAPG,NCAPG,0.9999922
DHX15,DHX15,0.9999968
SMIM20,SMIM20,0.9999981
STIM2,STIM2,0.9999981
RP11-293A21.1,RP11-293A21.1,1.0
MYEOV,RP11-548L20.1,0.49305752
RP11-548L20.1,RP11-548L20.1,1.0
RP11-36B15.1,RP11-36B15.1,1.0
RELL1,RELL1,0.9999971
PGM2,PGM2,0.9999925
RPL39,RPL9,0.4066625
RPS3A,RPL9,0.42979372
RPL34,RPL9,0.4512761
RPL26,RPL9,0.46324953
RPS27A,RPL9,0.46898565
RPL21,RPL9,0.5510421
RPL7,RPL9,0.55930305
RPS24,RPL9,0.57279736
RPL9,RPL9,0.9999997
SMIM14,SMIM14,1.0
DCAF4L1,DCAF4L1,1.0
RP11-814H16.2,RP11-814H16.2,0.9999947
TEC,TEC,0.999994
SLAIN2,SLAIN2,0.99999875
ZAR1,ZAR1,1.0
FRYL,FRYL,1.0
RP11-365H22.2,RP11-365H22.2,0.9999959
RP11-752D24.3,RP11-752D24.3,0.99999166
RASL11B,RASL11B,1.0
LNX1,LNX1,1.0
KIT,KIT,0.99998957
ATOH7,AC068620.1,0.40579742
AC068620.1,AC068620.1,0.9999941
RP11-393M11.2,RP11-393M11.2,1.0
REST,REST,1.0
POLR2B,POLR2B,1.0
CENPC,CENPC,1.0
YTHDC1,YTHDC1,1.0
AC144831.1,IGJ,0.43199384
IGJ,IGJ,1.0
RP11-46J23.1,RP11-46J23.1,0.99999964
RUFY3,RUFY3,1.0
CCDC108,CXCL3,0.40623927
CXCL3,CXCL3,0.99999493
CYTIP,AREG,0.43500018
AREG,AREG,1.0
MYO1G,FAM47E,0.4214996
FAM47E,FAM47E,1.0
CCNI,CCNI,1.0
CCNG2,CCNG2,0.9999907
CNOT6L,CNOT6L,1.0
MRPL1,MRPL1,1.0
ANXA3,ANXA3,0.99999624
RP11-109G23.3,RP11-109G23.3,0.9999994
LINC01088,LINC01088,1.0
ANTXR2,ANTXR2,0.9999973
HNRNPD,HNRNPD,0.9999996
RP11-127B20.3,RP11-127B20.3,1.0
HNRNPDL,HNRNPDL,0.99999994
THAP9-AS1,THAP9-AS1,0.9999985
FAM175A,FAM175A,0.9999958
AGPAT9,AGPAT9,0.9999921
ARHGAP24,ARHGAP24,0.99999696
C4orf36,C4orf36,0.99999875
HSD17B11,HSD17B11,0.999996
NAP1L5,NAP1L5,0.999999
TIGD2,TIGD2,0.9999968
PDLIM5,PDLIM5,0.99999404
RP11-323J4.1,RP11-323J4.1,1.0
METAP1,METAP1,1.0
PPP3CA,PPP3CA,1.0
RP11-499E18.1,RP11-499E18.1,0.99999857
MANBA,MANBA,0.9999972
SLC9B1,SLC9B1,1.0
CENPE,CENPE,1.0
INTS12,INTS12,1.0
GSTCD,GSTCD,0.9999948
TBCK,TBCK,1.0
AIMP1,AIMP1,0.9999939
RP11-286E11.1,RP11-286E11.1,1.0
RP11-286E11.2,RP11-286E11.2,0.9999988
LEF1,LEF1,1.0
RPL21,RPL34,0.40631822
RPS27,RPL34,0.41449052
COX7B,RPL34,0.43646976
RPL9,RPL34,0.4512761
RPL39,RPL34,0.46719623
RPS24,RPL34,0.5667931
RPL7,RPL34,0.5950316
RPS3A,RPL34,0.61612713
RPL26,RPL34,0.6554039
RPS27A,RPL34,0.7032005
RPL34,RPL34,1.0
COL25A1,COL25A1,0.9999856
SEC24B-AS1,SEC24B-AS1,1.0
PLA2G12A,PLA2G12A,1.0
